#"Progress (%)" "Step" "Potential Energy (kJ/mole)" "Kinetic Energy (kJ/mole)" "Total Energy (kJ/mole)" "Temperature (K)" "Speed (ns/day)" "Time Remaining"
93.4% 5650000 -75850.67212711935 14273.549806871599 -61577.122320247756 295.72978737304686 770 1:29
93.5% 5655000 -76022.1122113418 14368.411774022987 -61653.70043731881 297.69520661038075 770 1:28
93.6% 5660000 -76196.91114237424 14378.25730823919 -61818.65383413505 297.8991935498406 770 1:27
93.6% 5665000 -75878.88029816552 14516.61618883499 -61362.26410933053 300.76581347924815 770 1:26
93.7% 5670000 -76005.03162884017 14453.222157426975 -61551.80947141319 299.45236982418857 770 1:25
93.8% 5675000 -76124.1233705523 14710.546689447368 -61413.57668110494 304.7838066545434 770 1:24
93.9% 5680000 -76468.41621881396 14586.642262707586 -61881.77395610637 302.2166646141874 770 1:23
94.0% 5685000 -76091.08195390104 14343.666740902489 -61747.41521299855 297.18252101483665 770 1:21
94.0% 5690000 -76829.1172681058 14247.911980703202 -62581.20528740259 295.1986042417254 770 1:20
94.1% 5695000 -75991.26710629114 14810.347402444882 -61180.91970384626 306.85155042072444 770 1:19
94.2% 5700000 -76349.35285512186 14441.741382508593 -61907.611472613266 299.214502778399 770 1:18
94.3% 5705000 -76159.55105760838 14667.420527283612 -61492.130530324765 303.8902874571841 770 1:17
94.4% 5710000 -76203.36792800514 14339.733509732494 -61863.634418272646 297.1010294704535 770 1:16
94.5% 5715000 -76218.04058607334 14205.247556075476 -62012.79302999787 294.3146516585021 770 1:15
94.5% 5720000 -76194.62800451649 14573.54406387321 -61621.08394064328 301.9452866032041 770 1:14
94.6% 5725000 -75930.81665747927 14493.401426564536 -61437.41523091473 300.2848331482829 770 1:12
94.7% 5730000 -75856.36897374269 14400.694572614993 -61455.6744011277 298.36406511387827 770 1:11
94.8% 5735000 -75916.18395866935 14315.973795214491 -61600.21016345486 296.6087584224294 770 1:10
94.9% 5740000 -76302.22212149973 14635.244824223691 -61666.97729727603 303.2236478368209 770 1:09
95.0% 5745000 -75742.87497326675 14153.568247162926 -61589.30672610382 293.2439221453058 770 1:08
95.0% 5750000 -76023.56528210208 14443.789847644512 -61579.775434457566 299.2569443691233 770 1:07
95.1% 5755000 -75629.87628415921 14200.530644154254 -61429.345640004954 294.21692324627145 770 1:06
95.2% 5760000 -76194.84767581115 14514.283480695314 -61680.56419511583 300.7174827352157 770 1:05
95.3% 5765000 -76539.73490935989 14409.892492508023 -62129.84241685187 298.5546343087208 770 1:03
95.4% 5770000 -75951.03853540262 14442.597428100831 -61508.44110730179 299.23223895366016 770 1:02
95.5% 5775000 -76473.22681240951 14736.767070418326 -61736.45974199119 305.32705958001037 770 1:01
95.5% 5780000 -76001.50156069646 14387.018430097507 -61614.48313059895 298.0807128452763 770 1:00
95.6% 5785000 -75986.13919588947 14653.267591073303 -61332.871604816166 303.59705663003814 770 0:59
95.7% 5790000 -76138.42893547114 14301.926223396904 -61836.50271207423 296.3177106114131 770 0:58
95.8% 5795000 -76272.51935741985 14380.685554605543 -61891.833802814304 297.94950372434715 770 0:57
95.9% 5800000 -76111.71733931321 14608.272876817482 -61503.444462495725 302.66482341126454 770 0:56
96.0% 5805000 -76397.49101618824 14249.9653365557 -62147.52567963254 295.2411471618733 770 0:54
96.0% 5810000 -76389.3383016387 14357.968105433472 -62031.37019620522 297.4788270878961 770 0:53
96.1% 5815000 -76106.95044876443 14347.266372658853 -61759.68407610558 297.2571008039105 770 0:52
96.2% 5820000 -75828.52280052491 14454.273521156923 -61374.249279367985 299.4741527426998 770 0:51
96.3% 5825000 -75676.08942149312 14702.806821054326 -60973.28260043879 304.62344643125346 770 0:50
96.4% 5830000 -76326.63387412258 14661.344321926263 -61665.289552196315 303.76439621480387 770 0:49
96.4% 5835000 -76529.81440533212 14500.556850960302 -62029.25755437181 300.43308443571703 770 0:48
96.5% 5840000 -75663.08020722671 14753.505900276647 -60909.57430695006 305.67386683271576 770 0:47
96.6% 5845000 -75788.63624387179 14489.903737013017 -61298.732506858774 300.2123654719611 770 0:46
96.7% 5850000 -76323.40108304645 14609.11713820216 -61714.2839448443 302.6823154327418 770 0:44
96.8% 5855000 -75936.5049115562 14382.680265735393 -61553.82464582081 297.9908316004734 770 0:43
96.9% 5860000 -76008.8983669733 14250.396650800065 -61758.50171617323 295.2500834441228 770 0:42
96.9% 5865000 -75861.3855660778 14452.269359712334 -61409.11620636547 299.4326290680786 770 0:41
97.0% 5870000 -76236.91753672331 14428.823512643998 -61808.09402407931 298.94686095418155 770 0:40
97.1% 5875000 -76133.92704550983 14564.685877283733 -61569.2411682261 301.7617562500641 770 0:39
97.2% 5880000 -75549.75453608876 14581.662727078725 -60968.09180901003 302.1134949729514 770 0:38
97.3% 5885000 -76571.59239811664 14468.048438580883 -62103.54395953576 299.7595515016622 770 0:37
97.4% 5890000 -76352.2549224849 14449.281280001398 -61902.97364248351 299.3707198591204 770 0:35
97.4% 5895000 -76337.1982335095 14317.420781131603 -62019.77745237789 296.63873812918695 770 0:34
97.5% 5900000 -76745.39118114946 14101.582064298358 -62643.8091168511 292.16683459435376 770 0:33
97.6% 5905000 -76201.23012681786 14484.200634873221 -61717.02949194463 300.0942044534346 770 0:32
97.7% 5910000 -76319.72959813832 14223.625307548744 -62096.104290589574 294.69541528136534 770 0:31
97.8% 5915000 -76013.83648487207 14430.72126089052 -61583.11522398155 298.98617988276095 770 0:30
97.9% 5920000 -76604.91537236472 14624.859749889269 -61980.05562247545 303.00848231273426 770 0:29
97.9% 5925000 -76444.57687449959 14649.78018683836 -61794.796687661226 303.5248020523866 770 0:28
98.0% 5930000 -75809.18631300803 14263.048421551091 -61546.137891456936 295.51221203334677 770 0:26
98.1% 5935000 -75804.48764478367 14474.416673669222 -61330.07097111445 299.89149322842934 770 0:25
98.2% 5940000 -76731.5623823439 14788.319497158625 -61943.24288518527 306.3951602560688 770 0:24
98.3% 5945000 -75772.76925175972 14280.114511702655 -61492.65474005706 295.8657997028543 770 0:23
98.3% 5950000 -75907.73358172813 14448.952558603045 -61458.781023125084 299.3639091700798 770 0:22
98.4% 5955000 -76091.25000377014 14214.014556058448 -61877.23544771169 294.4962927412 770 0:21
98.5% 5960000 -76046.74807134569 14248.190935737774 -61798.557135607916 295.2043838350414 769 0:20
98.6% 5965000 -76193.2726871261 14365.426983969088 -61827.84570315701 297.63336555892994 769 0:19
98.7% 5970000 -76207.32824237837 14460.037679403804 -61747.290562974566 299.59357876606464 769 0:17
98.8% 5975000 -76304.58443548554 14458.07156770288 -61846.51286778266 299.5528434337098 769 0:16
98.8% 5980000 -76226.51001473473 14297.085023356376 -61929.42499137835 296.21740710752044 769 0:15
98.9% 5985000 -75965.88853590809 14201.842117082146 -61764.04641882594 294.24409529634715 769 0:14
99.0% 5990000 -76266.4638643463 14304.23714635326 -61962.226717993035 296.3655899941711 769 0:13
99.1% 5995000 -75761.63012058662 14416.453507736953 -61345.17661284967 298.69057019466754 769 0:12
99.2% 6000000 -76074.50829234067 14485.797984870049 -61588.710307470625 300.12729951256944 769 0:11
99.3% 6005000 -75533.54646705187 14740.806142094316 -60792.74032495756 305.41074400498434 769 0:10
99.3% 6010000 -75824.0431298163 14303.543985637234 -61520.49914417907 296.3512285862565 769 0:08
99.4% 6015000 -76247.37595075715 14267.829268276166 -61979.546682480985 295.61126509334935 769 0:07
99.5% 6020000 -75967.83716045658 14335.450811090375 -61632.3863493662 297.01229740478294 769 0:06
99.6% 6025000 -75725.61615945127 14565.773708668808 -61159.84245078246 301.78429473198054 769 0:05
99.7% 6030000 -76481.49249003545 14433.197476744714 -62048.29501329074 299.0374839240092 769 0:04
99.8% 6035000 -75862.98942979044 14450.791313099504 -61412.19811669094 299.4020058232339 769 0:03
99.8% 6040000 -75895.61277293091 14412.065677691988 -61483.54709523892 298.5996599401209 769 0:02
99.9% 6045000 -75854.50641320224 14263.176405857075 -61591.33000734516 295.51486370529295 769 0:01
100.0% 6050000 -76179.07832375815 14676.503204584325 -61502.57511917382 304.07846897217246 769 0:00
