#"Progress (%)" "Step" "Potential Energy (kJ/mole)" "Kinetic Energy (kJ/mole)" "Total Energy (kJ/mole)" "Temperature (K)" "Speed (ns/day)" "Time Remaining"
70.2% 4250000 -76343.90931573002 14794.000984391962 -61549.90833133806 306.51287344124074 771 6:43
70.3% 4255000 -75817.57214802594 14752.645131924852 -61064.927016101086 305.6560328078868 771 6:42
70.4% 4260000 -76504.0048124575 14209.675560408545 -62294.32925204895 294.4063942731721 771 6:41
70.5% 4265000 -76184.38253161628 14347.710230710736 -61836.67230090555 297.26629697788843 771 6:40
70.6% 4270000 -76065.58779648515 14245.353297148933 -61820.23449933622 295.14559157468057 771 6:39
70.7% 4275000 -76580.24511934927 14601.589912893587 -61978.65520645569 302.5263609035509 771 6:37
70.7% 4280000 -76189.4163606263 15019.40407965168 -61170.012280974624 311.18293872537157 771 6:36
70.8% 4285000 -76121.94916373883 14482.911402820913 -61639.03776091791 300.0674932059971 771 6:35
70.9% 4290000 -75908.60251249788 14809.055004398786 -61099.54750809909 306.82477357792465 771 6:34
71.0% 4295000 -75539.03541145331 14789.193648108047 -60749.84176334526 306.4132715512898 771 6:33
71.1% 4300000 -76102.04837157002 14278.599635055753 -61823.44873651427 295.8344133865738 771 6:32
71.2% 4305000 -76167.19831299543 14553.291528942442 -61613.90678405299 301.52567985296474 771 6:31
71.2% 4310000 -75747.4587399389 14753.870878461496 -60993.587861477405 305.6814287162319 771 6:30
71.3% 4315000 -76230.47326182424 14074.772405928945 -62155.700855895295 291.6113725911096 771 6:29
71.4% 4320000 -75847.3572245829 14792.977618353973 -61054.379606228926 306.4916705992768 771 6:27
71.5% 4325000 -76368.30339541225 14355.648331652303 -62012.65506375995 297.4307643273116 771 6:26
71.6% 4330000 -75820.80079495031 14496.551724353185 -61324.24907059712 300.35010330937143 771 6:25
71.7% 4335000 -75920.67753999433 14856.09788858564 -61064.57965140869 307.799442271153 771 6:24
71.7% 4340000 -76317.06124311069 14863.780443581936 -61453.28079952875 307.9586150337998 771 6:23
71.8% 4345000 -75942.01121341524 14597.170412588244 -61344.840800827 302.43479448151305 771 6:22
71.9% 4350000 -76263.35390338712 14524.985085484559 -61738.36881790256 300.93920636750727 770 6:21
72.0% 4355000 -76457.86221073465 14148.728528086467 -62309.13368264818 293.143649325104 770 6:20
72.1% 4360000 -76326.88396035173 14002.139898034211 -62324.74406231751 290.1065194601989 770 6:19
72.1% 4365000 -75946.66832673724 14314.946869349626 -61631.72145738762 296.5874818253829 770 6:17
72.2% 4370000 -76140.34477629128 14686.355189720809 -61453.989586570475 304.282589566491 770 6:16
72.3% 4375000 -75948.20576117247 14302.264219139006 -61645.94154203347 296.32471345305356 770 6:15
72.4% 4380000 -76381.33125522209 14457.631659694312 -61923.699595527774 299.5437290996025 770 6:14
72.5% 4385000 -75967.71992990313 14332.366089823812 -61635.35384007932 296.9483859057789 770 6:13
72.6% 4390000 -76044.78005628393 14558.207134762733 -61486.57292152119 301.62752494992475 770 6:12
72.6% 4395000 -76199.06797150064 14521.14095188684 -61677.9270196138 300.8595608114355 770 6:11
72.7% 4400000 -76366.95252935594 14721.979111994093 -61644.97341736185 305.0206719007258 770 6:10
72.8% 4405000 -76463.20007595888 14054.767799755451 -62408.432276203435 291.196902609205 770 6:08
72.9% 4410000 -76015.23568136484 14399.520349571645 -61615.715331793195 298.33973670674504 770 6:07
73.0% 4415000 -76416.43730260292 14391.096054963196 -62025.34124763972 298.1651960432778 771 6:06
73.1% 4420000 -76226.71632929785 14423.571529086375 -61803.14480021148 298.83804653858084 771 6:05
73.1% 4425000 -76095.33716384164 14166.64705830423 -61928.69010553741 293.5148984679616 771 6:04
73.2% 4430000 -75860.96379567214 14356.913937633437 -61504.04985803871 297.45698607262113 771 6:03
73.3% 4435000 -75963.31858088214 14413.00240708592 -61550.31617379622 298.6190677810744 771 6:01
73.4% 4440000 -76072.71281811732 14347.845558589574 -61724.867259527746 297.26910079931866 771 6:00
73.5% 4445000 -76079.37586133149 14526.042963537599 -61553.33289779389 300.9611242545028 771 5:59
73.6% 4450000 -76043.15078448104 14323.63081648557 -61719.51996799547 296.76740215878414 771 5:58
73.6% 4455000 -76834.19907551924 14709.287689847388 -62124.91138567185 304.757721785044 771 5:57
73.7% 4460000 -75963.67413681243 14229.401636537563 -61734.27250027487 294.8150934670146 771 5:56
73.8% 4465000 -76134.32149405777 14298.312324618848 -61836.00916943893 296.24283522780615 771 5:55
73.9% 4470000 -75940.41902950758 14370.341266965937 -61570.077762541645 297.73518324867166 771 5:53
74.0% 4475000 -75734.90457446741 14303.877921049741 -61431.02665341766 296.35814730303497 771 5:52
74.0% 4480000 -76627.43714061375 14555.40872907403 -62072.02841153972 301.56954554532666 771 5:51
74.1% 4485000 -76007.77131425968 14486.102531618804 -61521.668782640874 300.1336093336352 771 5:50
74.2% 4490000 -76344.6094139053 14431.963677139096 -61912.64573676621 299.01192116632336 771 5:49
74.3% 4495000 -76038.70149676567 14423.419565524404 -61615.28193124127 298.8348980469667 771 5:48
74.4% 4500000 -76101.1173107286 14432.968985335981 -61668.14832539262 299.03274987280014 771 5:47
74.5% 4505000 -76157.16362169095 14457.569185223078 -61699.59443646787 299.542434708064 771 5:46
74.5% 4510000 -75440.68102383378 14462.15374249623 -60978.52728133755 299.6374209004221 771 5:45
74.6% 4515000 -76437.23034542426 14500.090194777855 -61937.14015064641 300.4234159134869 771 5:43
74.7% 4520000 -75666.59337248115 14310.828972453673 -61355.764400027474 296.5021642421649 771 5:42
74.8% 4525000 -76037.97966599744 14108.425923395407 -61929.55374260203 292.30863064529876 771 5:41
74.9% 4530000 -76440.84214104948 14472.252335259845 -61968.589805789634 299.84665089094017 771 5:40
75.0% 4535000 -76054.25475970932 14202.790742503219 -61851.464017206104 294.2637496078441 771 5:39
75.0% 4540000 -76415.3021762336 14553.956796519527 -61861.34537971407 301.5394633505375 771 5:38
75.1% 4545000 -76287.53669871236 14471.282912521296 -61816.25378619106 299.82656568549197 771 5:37
75.2% 4550000 -76291.22211884389 14519.543211918208 -61771.67890692568 300.8264576725811 771 5:36
75.3% 4555000 -75925.96456178426 14597.835660915467 -61328.128900868796 302.44857758025313 771 5:35
75.4% 4560000 -76054.45783973238 14640.187113164791 -61414.270726567585 303.32604577408694 771 5:33
75.5% 4565000 -76699.48543883926 14506.847908967151 -62192.6375298721 300.56342715157194 771 5:32
75.5% 4570000 -76446.67612676477 14682.791946370304 -61763.88418039447 304.20876369887844 771 5:31
75.6% 4575000 -76351.42105182595 14709.349023062463 -61642.07202876349 304.75899253120724 771 5:30
75.7% 4580000 -76196.83401463449 14834.076056032052 -61362.75795860244 307.3431779257901 771 5:29
75.8% 4585000 -76013.50942376908 14695.028099105664 -61318.481324663415 304.4622812117364 771 5:28
75.9% 4590000 -75666.31413866217 14175.938193968737 -61490.375944693435 293.707398974962 771 5:27
76.0% 4595000 -76294.91543722208 14451.245858477798 -61843.66957874428 299.4114234250143 771 5:26
76.0% 4600000 -76261.65969287339 14325.766469868062 -61935.89322300533 296.811650179021 771 5:25
76.1% 4605000 -75920.5026893684 14369.094724270893 -61551.4079650975 297.7093564703898 771 5:23
76.2% 4610000 -76295.69699932195 14518.083943803778 -61777.61305551817 300.79622349432555 771 5:22
76.3% 4615000 -76337.21342660868 14984.031916917087 -61353.181509691596 310.4500725283874 771 5:21
76.4% 4620000 -76226.03381374692 14518.657222287946 -61707.376591458975 300.80810109495906 771 5:20
76.4% 4625000 -75872.47961928407 14378.454043945698 -61494.025575338375 297.9032696633122 771 5:19
76.5% 4630000 -76460.24738431678 14248.944105014232 -62211.30327930255 295.2199885439609 771 5:18
76.6% 4635000 -76074.60149179789 14357.886452520017 -61716.71503927787 297.4771353434414 771 5:17
76.7% 4640000 -75621.32215895872 14392.919598158063 -61228.402560800656 298.2029775376208 771 5:16
76.8% 4645000 -76136.30678979472 14461.77155764857 -61674.53523214615 299.6295025167499 771 5:15
76.9% 4650000 -76328.9681695129 14598.518905256218 -61730.44926425668 302.4627335334917 771 5:13
76.9% 4655000 -76407.54933815922 14357.023564856947 -62050.52577330227 297.4592574091798 771 5:12
77.0% 4660000 -76327.97555219407 14635.206410770064 -61692.769141424 303.222851958947 771 5:11
77.1% 4665000 -76250.4472733642 14500.712431568296 -61749.73484179591 300.43630786792164 771 5:10
77.2% 4670000 -75902.14960728327 14597.977827689034 -61304.17177959423 302.45152309487895 771 5:09
77.3% 4675000 -75769.97906568165 14564.896812135481 -61205.08225354616 301.76612655175506 771 5:08
77.4% 4680000 -76307.5957265055 14617.450870539406 -61690.1448559661 302.8549797611999 771 5:07
77.4% 4685000 -76500.22173254649 14715.455196148843 -61784.76653639764 304.88550466679595 771 5:06
77.5% 4690000 -75870.27482805114 14338.458776814372 -61531.816051236776 297.0746186266246 771 5:04
77.6% 4695000 -75858.27914241809 14684.54516757265 -61173.73397484544 304.2450882110288 771 5:03
77.7% 4700000 -76051.38399077779 14581.988242805413 -61469.395747972376 302.1202392445546 771 5:02
77.8% 4705000 -76333.63258434505 14439.93161714521 -61893.70096719984 299.1770067431905 771 5:01
77.9% 4710000 -76199.32972601327 14235.347882943466 -61963.9818430698 294.93829212530767 771 5:00
77.9% 4715000 -76229.25326815742 14640.801778894454 -61588.45148926297 303.3387808657774 771 4:59
78.0% 4720000 -76145.61675252728 14778.459302360581 -61367.15745016669 306.1908695680103 771 4:58
78.1% 4725000 -76161.78636800352 14635.088891371026 -61526.6974766325 303.220417106555 770 4:57
78.2% 4730000 -76038.546781491 14265.661903858 -61772.884877633 295.56636006080896 770 4:56
78.3% 4735000 -76044.91692864225 14399.229603861977 -61645.68732478028 298.3337128256459 770 4:54
78.3% 4740000 -75708.60544296331 14451.468031439836 -61257.13741152347 299.4160265660488 770 4:53
78.4% 4745000 -76283.15936461661 14632.374669377206 -61650.78469523941 303.1641818809821 770 4:52
78.5% 4750000 -76364.9397590754 14394.89529236528 -61970.04446671011 298.2439114073112 770 4:51
78.6% 4755000 -76114.48564064964 14410.481766319594 -61704.00387433005 298.56684331218224 770 4:50
78.7% 4760000 -76227.48041688386 14253.151161776563 -61974.329255107295 295.3071534061447 770 4:49
78.8% 4765000 -75674.26965289841 14066.259936275972 -61608.00971662244 291.43500505293196 770 4:48
78.8% 4770000 -76465.7794757444 14346.178534354529 -62119.60094138988 297.234562178636 770 4:47
78.9% 4775000 -75894.87259746186 14569.331609883364 -61325.5409875785 301.8580099173347 770 4:46
79.0% 4780000 -75859.1097745045 14771.598317789238 -61087.51145671526 306.04871869903195 770 4:44
79.1% 4785000 -76276.95016795029 14505.20566197806 -61771.74450597222 300.5294018838936 770 4:43
79.2% 4790000 -75760.95517243922 14227.432463659372 -61533.52270877985 294.77429471096247 770 4:42
79.3% 4795000 -76208.51451685307 14578.01077545737 -61630.5037413957 302.0378311828576 770 4:41
79.3% 4800000 -76268.3359955558 14619.05574100126 -61649.280254554535 302.8882306347995 770 4:40
79.4% 4805000 -76128.79686080177 14814.369459667809 -61314.42740113396 306.93488232788366 770 4:39
79.5% 4810000 -76394.61859164445 14427.794918105308 -61966.82367353914 298.92554978433697 770 4:38
79.6% 4815000 -76408.5224210931 14575.593228550693 -61832.92919254241 301.9877426875394 770 4:37
79.7% 4820000 -75604.75607729466 14327.76547199042 -61276.990605304236 296.8530669590514 770 4:36
79.8% 4825000 -76153.20181879011 13947.073417479733 -62206.12840131038 288.9656120611216 770 4:34
79.8% 4830000 -76342.52038843598 14195.381652026612 -62147.13873640937 294.11024268203226 770 4:33
79.9% 4835000 -76022.10087005812 14292.648631694588 -61729.45223836353 296.1254907180731 770 4:32
80.0% 4840000 -76533.62348047699 14425.160326984349 -62108.463153492645 298.87096440911085 770 4:31
80.1% 4845000 -75587.93814477023 14482.380961233486 -61105.557183536745 300.0565031313495 770 4:30
80.2% 4850000 -76305.57315218054 14253.129544503083 -62052.44360767746 295.3067055237486 770 4:29
80.2% 4855000 -75861.93645676573 14606.161172066688 -61255.77528469905 302.62107157619926 770 4:28
80.3% 4860000 -76024.59876759924 14461.120132876787 -61563.47863472245 299.61600582448654 770 4:27
80.4% 4865000 -76365.86392504396 14650.42325726696 -61715.440667777 303.538125653291 770 4:25
80.5% 4870000 -76046.33326511821 14473.326850623514 -61573.006414494695 299.86891348183923 770 4:24
80.6% 4875000 -76528.73655888412 14283.609970315792 -62245.126588568324 295.93822115697196 770 4:23
80.7% 4880000 -76510.17034751317 14418.849786932129 -62091.320560581036 298.7402180500689 770 4:22
80.7% 4885000 -75896.85684758419 14826.92691674016 -61069.92993084403 307.1950568577098 770 4:21
80.8% 4890000 -76215.49262051773 14566.528675737465 -61648.96394478027 301.79993668886647 770 4:20
80.9% 4895000 -76072.43397902242 14689.68172781776 -61382.752251204656 304.35151120248287 770 4:19
81.0% 4900000 -76103.84514080829 14756.576635469748 -61347.26850533854 305.73748855807645 770 4:18
81.1% 4905000 -76313.45012031887 14306.451861141513 -62006.99825917736 296.4114760661212 770 4:17
81.2% 4910000 -76392.65353052653 14414.165060004472 -61978.488470522054 298.6431564699461 770 4:15
81.2% 4915000 -76358.67334458433 14378.612899366213 -61980.060445218114 297.90656094546466 770 4:14
81.3% 4920000 -75484.59660844691 14693.900767459012 -60790.6958409879 304.4389243346684 770 4:13
81.4% 4925000 -76317.42929086476 14395.728765914748 -61921.700524950014 298.2611799185716 770 4:12
81.5% 4930000 -76413.3495770503 14128.770077358584 -62284.579499691725 292.7301356252946 770 4:11
81.6% 4935000 -76327.89834490219 14496.441242058416 -61831.45710284378 300.3478142568244 770 4:10
81.7% 4940000 -76671.73811923285 14615.176938919289 -62056.561180313554 302.80786679185337 770 4:09
81.7% 4945000 -75891.31985306377 14317.943714976918 -61573.37613808685 296.64957265297244 770 4:08
81.8% 4950000 -75779.52622730215 14660.905008305426 -61118.62121899673 303.7552941956539 770 4:06
81.9% 4955000 -76428.1151367805 14637.813482203916 -61790.301654576586 303.27686716127795 770 4:05
82.0% 4960000 -76240.20979074907 14539.914727556687 -61700.29506319238 301.2485295516685 770 4:04
82.1% 4965000 -75934.48700243689 14483.65828235467 -61450.828720082216 300.0829675994521 770 4:03
82.1% 4970000 -75926.49603312516 14421.643460948932 -61504.852572176234 298.79809942044676 770 4:02
82.2% 4975000 -76507.10257007621 14534.292058144716 -61972.81051193149 301.1320349969033 770 4:01
82.3% 4980000 -76174.74659687249 14415.285329471077 -61759.461267401406 298.6663670276309 770 4:00
82.4% 4985000 -75888.87651175524 14483.894954945574 -61404.98155680967 300.0878711543443 770 3:58
82.5% 4990000 -76350.1106628808 14448.110017773472 -61902.000645107335 299.3464527963148 771 3:57
82.6% 4995000 -76222.35827578286 14623.249093331135 -61599.10918245172 302.9751115585832 771 3:56
82.6% 5000000 -76033.23448952983 14203.804661094728 -61829.4298284351 294.28475671073977 771 3:55
82.7% 5005000 -75943.75326696257 14549.527261473257 -61394.22600548931 301.44768902143795 771 3:54
82.8% 5010000 -75869.81902537109 14201.30783502748 -61668.51119034361 294.2330256521058 771 3:53
82.9% 5015000 -75990.97165026773 14214.830970020375 -61776.14068024736 294.51320779951675 771 3:52
83.0% 5020000 -76292.65277923699 14229.26685369454 -62063.38592554245 294.8123009380328 771 3:50
83.1% 5025000 -75933.02599070873 14792.237655764653 -61140.78833494408 306.476339516108 771 3:49
83.1% 5030000 -75710.57447887573 14197.194025642748 -61513.38045323298 294.1477927569185 771 3:48
83.2% 5035000 -75927.67123974477 14419.991195330475 -61507.680044414294 298.7638665795178 771 3:47
83.3% 5040000 -76425.10492808402 14232.72837267109 -62192.376555412935 294.8840192060722 771 3:46
83.4% 5045000 -76120.45920887693 14337.745356693038 -61782.71385218389 297.05983746961437 771 3:45
83.5% 5050000 -76166.11336239148 14355.69411050237 -61810.41925188911 297.4317128068265 771 3:44
83.6% 5055000 -76289.89618784038 14315.711218508059 -61974.18496933232 296.6033181672292 771 3:43
83.6% 5060000 -76297.48964492278 14467.79868762381 -61829.69095729897 299.7543769796665 771 3:42
83.7% 5065000 -76542.0544622307 14668.124563278516 -61873.92989895219 303.90487418703714 771 3:40
83.8% 5070000 -76038.97546450223 14314.50916863082 -61724.46629587141 296.57841322351044 770 3:39
83.9% 5075000 -76026.83811362027 14656.723432497722 -61370.11468112255 303.66865726642266 770 3:38
84.0% 5080000 -76404.0820791637 14495.693307657859 -61908.38877150584 300.3323180078717 770 3:37
84.0% 5085000 -76093.51524943704 14718.810111623354 -61374.70513781369 304.9550142459375 770 3:36
84.1% 5090000 -76369.34387679142 14241.51101966706 -62127.83285712436 295.06598447496697 770 3:35
84.2% 5095000 -76012.8383904394 14576.31145981161 -61436.52693062779 302.0026235252392 770 3:34
84.3% 5100000 -75801.30551762969 14440.464232672593 -61360.841284957096 299.18804185910744 770 3:33
84.4% 5105000 -76009.92923573231 14650.302433683659 -61359.62680204865 303.53562234240593 770 3:31
84.5% 5110000 -76289.90319971566 14716.328363082137 -61573.57483663352 304.9035955744551 770 3:30
84.5% 5115000 -76086.31095339812 14243.249721751574 -61843.06123164654 295.102008169473 770 3:29
84.6% 5120000 -76041.42815339852 14467.015994677258 -61574.41215872126 299.73816057787485 770 3:28
84.7% 5125000 -75942.27981580023 14182.3803332219 -61759.89948257833 293.84087190197334 770 3:27
84.8% 5130000 -76565.90405014475 14669.357719948053 -61896.546330196696 303.9304236239056 770 3:26
84.9% 5135000 -75967.2443843219 14591.879775888676 -61375.364608433214 302.3251792220015 770 3:25
85.0% 5140000 -75978.23884720248 14348.276028410823 -61629.96281879165 297.2780195861959 770 3:24
85.0% 5145000 -76079.86518095795 14512.48875244306 -61567.376428514886 300.68029824981346 770 3:23
85.1% 5150000 -75854.87462190128 14326.987074362654 -61527.88754753863 296.83693955079866 770 3:21
85.2% 5155000 -76093.91844657536 14512.558864559536 -61581.35958201583 300.6817508836417 770 3:20
85.3% 5160000 -76288.38518116242 14454.905271498965 -61833.47990966345 299.4872418058167 770 3:19
85.4% 5165000 -75727.83523497466 14553.468407601613 -61174.36682737304 301.52934455368563 770 3:18
85.5% 5170000 -75890.47450845159 14141.525103713031 -61748.94940473856 292.9944035392176 770 3:17
85.5% 5175000 -76304.83184934207 14200.843907208837 -62103.98794213323 294.2234136581015 770 3:16
85.6% 5180000 -75955.89760964946 14578.635003149173 -61377.262606500284 302.05076438623496 770 3:15
85.7% 5185000 -76301.4984831188 14333.936576887361 -61967.56190623144 296.9809243991221 770 3:14
85.8% 5190000 -76376.19558804229 14239.826465342501 -62136.36912269979 295.0310826531385 770 3:13
85.9% 5195000 -76411.87127419893 14408.153613740877 -62003.71766045805 298.5186069535755 770 3:11
86.0% 5200000 -75915.35062100977 14144.900553874277 -61770.45006713549 293.0643385709357 770 3:10
86.0% 5205000 -76553.90962037878 14442.17169400267 -62111.73792637611 299.22341828493865 770 3:09
86.1% 5210000 -75971.42010110582 14422.08633623217 -61549.33376487365 298.8072752327091 770 3:08
86.2% 5215000 -76361.18826337693 14320.576527183106 -62040.61173619382 296.7041211713483 770 3:07
86.3% 5220000 -76524.38104182118 14558.492125279505 -61965.88891654168 301.6334295907512 770 3:06
86.4% 5225000 -76113.96209350773 14909.358999235978 -61204.60309427175 308.9029447033436 770 3:05
86.4% 5230000 -76464.59395714538 14700.227720281939 -61764.36623686344 304.5700107454324 770 3:04
86.5% 5235000 -75947.89528706072 14491.246147689739 -61456.64913937098 300.24017851282105 770 3:02
86.6% 5240000 -75915.71265939879 14323.539692086932 -61592.17296731186 296.7655141772099 770 3:01
86.7% 5245000 -76155.54309333235 14705.953191172148 -61449.5899021602 304.6886352160008 770 3:00
86.8% 5250000 -76459.1532952676 14566.140247162295 -61893.01304810531 301.791888943106 770 2:59
86.9% 5255000 -76373.58643341638 14588.061599032324 -61785.52483438405 302.2460714565781 770 2:58
86.9% 5260000 -76034.00806921683 14308.491903428609 -61725.51616578822 296.4537431461369 770 2:57
87.0% 5265000 -76265.14407594135 14482.874755790886 -61782.269320150466 300.0667339261722 770 2:56
87.1% 5270000 -76165.2785936444 14792.91169369249 -61372.36689995191 306.4903047241871 770 2:55
87.2% 5275000 -75924.5975872742 14624.805870689905 -61299.791716584296 303.00736600429053 770 2:54
87.3% 5280000 -76145.62799293772 14441.11440736349 -61704.51358557423 299.20151265128567 770 2:52
87.4% 5285000 -75776.74590232229 14401.35905093381 -61375.38685138848 298.3778322590241 770 2:51
87.4% 5290000 -75794.36807127976 14641.641193525824 -61152.72687775394 303.35617246869407 770 2:50
87.5% 5295000 -76285.05857883525 14635.503052212796 -61649.555526622455 303.22899799213235 770 2:49
87.6% 5300000 -76358.64212490438 14227.884627364114 -62130.75749754027 294.7836629674979 770 2:48
87.7% 5305000 -76082.75718464301 14379.992562279805 -61702.764622363204 297.93514580526505 770 2:47
87.8% 5310000 -76047.57111330096 14655.09647385119 -61392.47463944977 303.63494875374613 769 2:46
87.9% 5315000 -76272.85400971818 14563.446780437898 -61709.40722928029 301.7360837403022 769 2:45
87.9% 5320000 -76520.26740048637 14599.021485554867 -61921.2459149315 302.4731463576923 769 2:43
88.0% 5325000 -76114.82362776544 14467.26256500273 -61647.5610627627 299.7432692012313 769 2:42
88.1% 5330000 -76027.26302496894 14254.964031002793 -61772.29899396615 295.3447137494414 769 2:41
88.2% 5335000 -76292.9379430115 14249.932788421831 -62043.005154589664 295.2404728059605 769 2:40
88.3% 5340000 -76037.40124513757 14493.30932940074 -61544.09191573683 300.28292501225263 769 2:39
88.3% 5345000 -76217.91763493104 14201.90173887289 -62016.015896058154 294.2453305839763 769 2:38
88.4% 5350000 -76449.05196202965 14718.111226882684 -61730.94073514697 304.9405342435167 769 2:37
88.5% 5355000 -76307.57116425059 14364.598958420405 -61942.972205830185 297.6162099233127 769 2:36
88.6% 5360000 -76148.8315904488 14642.23776212266 -61506.593828326135 303.3685326108229 769 2:34
88.7% 5365000 -76284.00467256107 14501.032983389701 -61782.971689171376 300.44294929372455 769 2:33
88.8% 5370000 -75949.15011575632 14401.58609035948 -61547.56402539684 298.38253622699193 769 2:32
88.8% 5375000 -76003.26376512111 14501.236254385185 -61502.02751073593 300.4471608100668 769 2:31
88.9% 5380000 -75905.62743777587 14406.995291082354 -61498.63214669351 298.4946079821809 769 2:30
89.0% 5385000 -75840.49811674384 14706.00037060396 -61134.49774613988 304.689612713787 769 2:29
89.1% 5390000 -75955.80637741505 14542.523832011122 -61413.28254540393 301.30258687559876 769 2:28
89.2% 5395000 -76249.43960551223 14728.002942693916 -61521.43666281832 305.14547800685455 769 2:27
89.3% 5400000 -76093.030753834 14222.57087555654 -61870.459878277456 294.67356879236485 769 2:26
89.3% 5405000 -75628.10080459836 14569.72598615409 -61058.374818444274 301.86618089177796 769 2:24
89.4% 5410000 -75706.31227062453 14420.328618173739 -61285.9836524508 298.7708575514235 769 2:23
89.5% 5415000 -76445.76647546995 14446.030520409693 -61999.735955060256 299.3033682573211 769 2:22
89.6% 5420000 -76292.64738542057 14453.01628375998 -61839.63110166059 299.4481043838048 769 2:21
89.7% 5425000 -75886.00161609414 14440.760262151676 -61445.24135394247 299.19417521318474 769 2:20
89.8% 5430000 -76130.92502635827 14336.093635132538 -61794.83139122573 297.02561590087385 769 2:19
89.8% 5435000 -76164.49791046008 14517.116643565569 -61647.38126689451 300.7761822643833 769 2:18
89.9% 5440000 -75883.39856014145 14530.615007210037 -61352.78355293141 301.055851180979 769 2:17
90.0% 5445000 -76038.59472109967 14824.192363459646 -61214.40235764002 307.1384003937503 769 2:15
90.1% 5450000 -76377.71430833577 14649.120582623063 -61728.5937257127 303.5111358924629 769 2:14
90.2% 5455000 -76313.72778305112 14210.703776519995 -62103.02400653112 294.4276976024859 769 2:13
90.2% 5460000 -76140.44609125028 14606.681108431658 -61533.764982818626 302.6318439960065 769 2:12
90.3% 5465000 -75992.02877771466 14701.627665342608 -61290.40111237205 304.59901582550896 769 2:11
90.4% 5470000 -76591.17559923283 14599.907553092038 -61991.26804614079 302.49150454944635 769 2:10
90.5% 5475000 -76568.89083042988 14443.851451123624 -62125.039379306254 299.2582207148135 769 2:09
90.6% 5480000 -76656.11032292832 14404.64834042887 -62251.461982499444 298.4459821513875 769 2:08
90.7% 5485000 -76419.73374266134 14685.768806856135 -61733.964935805205 304.27044045977016 769 2:06
90.7% 5490000 -76476.02181561303 14370.89865261253 -62105.1231630005 297.74673156993595 769 2:05
90.8% 5495000 -76431.59077366703 14260.066826169956 -62171.52394749708 295.45043717145006 769 2:04
90.9% 5500000 -76088.01698859247 14501.462524527178 -61586.554464065295 300.4518488394558 769 2:03
91.0% 5505000 -76340.64009652352 14727.531506813228 -61613.1085897103 305.1357104553595 769 2:02
91.1% 5510000 -75515.96385955266 14116.76233549269 -61399.20152405997 292.48135049497466 769 2:01
91.2% 5515000 -75556.66678933857 14323.35959037982 -61233.307198958755 296.7617826990373 769 2:00
91.2% 5520000 -75821.69986767718 14136.856740499783 -61684.843127177395 292.8976809944328 769 1:59
91.3% 5525000 -76307.23164383264 14758.355993038098 -61548.875650794536 305.774354582469 770 1:57
91.4% 5530000 -75959.4910480039 14540.49446294076 -61418.996585063134 301.26054093105097 770 1:56
91.5% 5535000 -75985.05224087714 14142.407573404756 -61842.64466747238 293.0126871881927 770 1:55
91.6% 5540000 -76257.54578088327 14734.828641335933 -61522.71713954734 305.2868977962824 770 1:54
91.7% 5545000 -76199.73651558073 14512.243555734683 -61687.49295984605 300.6752180860551 770 1:53
91.7% 5550000 -76549.4740927362 14207.94694516745 -62341.52714756875 294.37057956522517 770 1:52
91.8% 5555000 -75546.5714162897 14513.196251814305 -61033.3751644754 300.6949567364167 770 1:51
91.9% 5560000 -75465.79694156502 14830.341671862008 -60635.45526970301 307.2658062381917 770 1:49
92.0% 5565000 -76315.86980832281 14400.573338176619 -61915.29647014619 298.3615532905989 770 1:48
92.1% 5570000 -76206.55647734393 14281.626805232117 -61924.92967211181 295.89713250022885 770 1:47
92.1% 5575000 -75940.14628775751 14236.692406519333 -61703.45388123818 294.96614894274893 770 1:46
92.2% 5580000 -76028.01777632773 14466.40212080427 -61561.61565552346 299.725441892447 770 1:45
92.3% 5585000 -76305.64246539268 14647.656554573567 -61657.985910819116 303.48080309441025 770 1:44
92.4% 5590000 -76099.3146525242 14188.926723161569 -61910.38792936264 293.9765047705389 770 1:43
92.5% 5595000 -76221.67838191813 14506.955629472506 -61714.722752445625 300.56565898335697 770 1:42
92.6% 5600000 -75934.00488613683 14621.356035687997 -61312.64885044883 302.9358898133366 770 1:41
92.6% 5605000 -75991.39585456788 14616.700694105983 -61374.695160461895 302.8394370601795 770 1:39
92.7% 5610000 -76422.07264319004 14300.06790631091 -62122.00473687913 296.27920864629937 770 1:38
92.8% 5615000 -76240.10288174431 14780.406057383896 -61459.69682436042 306.2312038546385 770 1:37
92.9% 5620000 -76728.24699857275 14451.366083111108 -62276.88091546165 299.41391432641774 770 1:36
93.0% 5625000 -76041.9195902733 14595.20837796117 -61446.71121231213 302.3941436209399 770 1:35
93.1% 5630000 -75932.1421054346 14633.358276794706 -61298.78382863989 303.18456097492657 770 1:34
93.1% 5635000 -76467.48947280367 14636.807282713698 -61830.682190089974 303.2560199883376 770 1:33
93.2% 5640000 -75505.64942265932 14340.120512597827 -61165.52891006149 297.1090476773205 770 1:32
93.3% 5645000 -75691.50675424024 14405.531354211054 -61285.97540002919 298.4642770732245 770 1:30
93.4% 5650000 -75382.64495433855 14699.947933706604 -60682.69702063195 304.5642139236499 770 1:29
93.5% 5655000 -76536.54386583455 14249.637907997649 -62286.905957836905 295.23436325883847 770 1:28
93.6% 5660000 -75790.26632961894 14435.689923305485 -61354.576406313456 299.0891242448424 770 1:27
93.6% 5665000 -76217.42811490118 14484.59049779716 -61732.83761710402 300.10228191707625 770 1:26
