#"Progress (%)" "Step" "Potential Energy (kJ/mole)" "Kinetic Energy (kJ/mole)" "Total Energy (kJ/mole)" "Temperature (K)" "Speed (ns/day)" "Time Remaining"
69.8% 4220000 -75931.51178342677 14532.163759078354 -61399.34802434842 301.1657599585459 681 7:44
69.8% 4225000 -76333.6101674407 14993.875907465126 -61339.73425997557 310.73432059110337 681 7:42
69.9% 4230000 -76091.00666105197 14369.85804471327 -61721.1486163387 297.8021229515077 681 7:41
70.0% 4235000 -76473.67195451002 14229.166436227506 -62244.505518282516 294.8864184568528 681 7:40
70.1% 4240000 -76117.31129836084 14821.24146603781 -61296.06983232303 307.15663019279657 681 7:39
70.2% 4245000 -76083.85356201862 14422.92423995263 -61660.92932206599 298.9018711570966 681 7:37
70.2% 4250000 -76119.97925172088 14201.711407738296 -61918.26784398259 294.3174381827026 681 7:36
70.3% 4255000 -76646.9733104574 14461.357030587855 -62185.616279869544 299.6983554791064 681 7:35
70.4% 4260000 -76116.56765643726 14115.265920791497 -62001.30173564576 292.5259347835577 681 7:34
70.5% 4265000 -76574.61470353333 14465.021324930092 -62109.59337860323 299.7742946171857 681 7:32
70.6% 4270000 -76532.53979173629 14473.934322736717 -62058.605468999565 299.9590083186305 681 7:31
70.7% 4275000 -76479.32763543104 14786.595386620314 -61692.732248810724 306.43862198628733 681 7:30
70.7% 4280000 -75960.8470749061 14603.86052782015 -61356.986547085944 302.6516097055394 681 7:29
70.8% 4285000 -76439.39240880255 14472.742701193254 -61966.6497076093 299.9343130555114 681 7:27
70.9% 4290000 -76286.94861227629 14600.261962083763 -61686.686650192525 302.57703273250723 681 7:26
71.0% 4295000 -76548.18212881705 14635.508677735721 -61912.673451081326 303.30748857386357 681 7:25
71.1% 4300000 -76071.15407099357 14141.731264801447 -61929.42280619212 293.07440475495764 681 7:24
71.2% 4305000 -76185.77989461173 14500.899067674003 -61684.88082693772 300.5178279160255 681 7:23
71.2% 4310000 -75792.46778401357 14723.686382003343 -61068.78140201022 305.1348905875911 681 7:21
71.3% 4315000 -76396.59512537773 14847.709508656553 -61548.88561672118 307.7051560903876 681 7:20
71.4% 4320000 -76347.06373077854 14138.591075261722 -62208.472655516816 293.00932720801944 680 7:19
71.5% 4325000 -76210.7767906902 14591.783655846488 -61618.99313484371 302.40132761498717 680 7:18
71.6% 4330000 -76253.12039570152 14490.463724764639 -61762.656670936885 300.3015650091501 680 7:16
71.7% 4335000 -76150.15416320584 14599.857503237623 -61550.29665996821 302.5686506940312 680 7:15
71.7% 4340000 -76031.54478397458 14123.26821763347 -61908.276566341105 292.6917750431213 680 7:14
71.8% 4345000 -76089.96265446112 14683.126593219878 -61406.83606124124 304.2943261805805 680 7:13
71.9% 4350000 -76506.8549460994 14775.933488204737 -61730.921457894656 306.21766392442106 680 7:11
72.0% 4355000 -76281.07671881016 14302.132249577222 -61978.94446923294 296.398567988937 680 7:10
72.1% 4360000 -76204.3749605717 14491.036994500717 -61713.33796607098 300.3134454984282 680 7:09
72.1% 4365000 -76719.198780373 14527.592078933863 -62191.60670143914 301.0710160822843 680 7:08
72.2% 4370000 -76400.5652878376 14819.34371652352 -61581.221571314076 307.1173010753879 680 7:06
72.3% 4375000 -76270.47504864619 14488.68434702086 -61781.79070162532 300.2646890380737 680 7:05
72.4% 4380000 -76118.6033515478 14629.407757057197 -61489.19559449061 303.18105259068477 680 7:04
72.5% 4385000 -76146.09246238343 14298.82577867246 -61847.26668371097 296.33004441327944 680 7:03
72.6% 4390000 -76088.74893032061 14565.308547189707 -61523.4403831309 301.85265528024115 680 7:01
72.6% 4395000 -75970.31976826116 14431.916545502248 -61538.40322275892 299.0882284387463 680 7:00
72.7% 4400000 -76251.29406148709 14644.09215777336 -61607.20190371373 303.48537332189426 680 6:59
72.8% 4405000 -75968.60019781516 14532.473923645874 -61436.12627416929 301.17218783461703 680 6:58
72.9% 4410000 -76390.31995578352 14319.580447164815 -62070.7395086187 296.7601658743924 680 6:56
73.0% 4415000 -76345.04151574505 14430.080484722186 -61914.96103102286 299.05017776375223 680 6:55
73.1% 4420000 -75896.03869382224 14360.611122066004 -61535.427571756234 297.6104889641325 680 6:53
73.1% 4425000 -76797.61682175839 14141.84350439314 -62655.77331736525 293.07673081751034 681 6:52
73.2% 4430000 -76676.02330785635 14299.546487417421 -62376.476820438926 296.34498044073433 681 6:51
73.3% 4435000 -76465.20227585261 14541.283002365417 -61923.9192734872 301.35474790833274 681 6:49
73.4% 4440000 -76461.86183008444 14479.60885059891 -61982.25297948553 300.0766077019265 681 6:48
73.5% 4445000 -76336.14039993947 14485.27064471758 -61850.86975522189 300.1939431900717 681 6:47
73.6% 4450000 -76058.16548350625 14325.615886396152 -61732.5495971101 296.88524481466055 681 6:45
73.6% 4455000 -76019.05671446901 14360.784064460386 -61658.27265000863 297.61407303657325 681 6:44
73.7% 4460000 -76486.01026580736 14617.845192799838 -61868.16507300752 302.94142905565116 681 6:43
73.8% 4465000 -76369.7338292244 14638.040277951708 -61731.693551272685 303.35995366547684 681 6:42
73.9% 4470000 -76410.78190975181 14097.817247710615 -62312.964662041195 292.16432704394015 681 6:40
74.0% 4475000 -75868.76818705551 14377.572583188232 -61491.19560386728 297.96199968294695 681 6:39
74.0% 4480000 -76628.43940114415 14605.840532771012 -62022.598868373134 302.69264349139775 681 6:38
74.1% 4485000 -75976.55147380472 14452.961655012516 -61523.58981879221 299.52436902346216 681 6:37
74.2% 4490000 -75882.91566831555 14559.01315361504 -61323.9025147005 301.72218902472787 681 6:35
74.3% 4495000 -75721.25912059273 14374.829686327701 -61346.42943426503 297.9051556622502 681 6:34
74.4% 4500000 -76008.58633800023 14512.651921527258 -61495.93441647297 300.7613950283343 681 6:33
74.5% 4505000 -76634.49446053302 14672.643257963446 -61961.85120256958 304.07706867634744 681 6:32
74.5% 4510000 -76331.33144313403 14443.872536343073 -61887.458906790955 299.3360053787347 681 6:30
74.6% 4515000 -76221.82608459464 14694.452249683913 -61527.37383491072 304.52904001897156 681 6:29
74.7% 4520000 -76384.5726116935 14529.74677907539 -61854.82583261811 301.1156702656781 681 6:28
74.8% 4525000 -76371.01784760898 14502.478555120402 -61868.539292488575 300.5505613440976 681 6:27
74.9% 4530000 -76602.64880208303 14564.045407914706 -62038.60339416833 301.8264778777569 681 6:25
75.0% 4535000 -75817.13927896248 14763.190857691152 -61053.94842127133 305.9535845989939 680 6:24
75.0% 4540000 -76194.63152424592 14568.086288990544 -61626.545235255384 301.9102214303539 680 6:23
75.1% 4545000 -76352.75821664082 14745.602564708275 -61607.15565193255 305.5890833650154 680 6:22
75.2% 4550000 -75989.14138802385 14240.026825435836 -61749.114562588016 295.11149005827417 680 6:20
75.3% 4555000 -76396.15250827657 14593.693783557628 -61802.45872471895 302.4409132591679 680 6:19
75.4% 4560000 -76019.31279871572 14277.9900908001 -61741.32270791562 295.89824389985495 680 6:18
75.5% 4565000 -75922.50562610566 14532.999364950934 -61389.506261154726 301.18307712354715 680 6:17
75.5% 4570000 -76095.15087363584 14306.095326835113 -61789.05554680072 296.4806991287957 680 6:16
75.6% 4575000 -75667.6218860774 14375.95611657897 -61291.665769498424 297.9284998956546 680 6:14
75.7% 4580000 -76398.86120661505 14433.308788944369 -61965.55241767068 299.11708140663495 680 6:13
75.8% 4585000 -76131.86832582815 14299.895832092629 -61831.97249373552 296.3522202885877 680 6:12
75.9% 4590000 -76320.8964858024 14366.696889552815 -61954.199596249586 297.7366109113168 680 6:11
76.0% 4595000 -76197.39929684598 14373.679530600579 -61823.7197662454 297.88131974012794 680 6:09
76.0% 4600000 -76396.87677916058 14340.72520322591 -62056.151575934666 297.1983715424437 680 6:08
76.1% 4605000 -76647.26017293957 14384.849579714904 -62262.41059322466 298.11280875897336 680 6:07
76.2% 4610000 -76871.02568340051 14508.457886537826 -62362.567796862684 300.674477501404 680 6:06
76.3% 4615000 -76048.03171106771 14208.944880504883 -61839.08683056283 294.4673452687364 680 6:04
76.4% 4620000 -76252.46852783623 14474.271707004564 -61778.19682083167 299.96600029801556 680 6:03
76.4% 4625000 -76142.32941069262 14456.067211476935 -61686.262199215686 299.5887288316921 680 6:02
76.5% 4630000 -75893.40337495538 14266.152196803148 -61627.25117815223 295.65291440859636 680 6:01
76.6% 4635000 -76316.49002091461 14370.106714174286 -61946.38330674033 297.80727639792127 680 5:59
76.7% 4640000 -76360.98088453835 14396.171371492894 -61964.80951304546 298.3474425052921 680 5:58
76.8% 4645000 -75926.09403737285 14555.249064831045 -61370.8449725418 301.6441817384093 679 5:57
76.9% 4650000 -76415.33771323196 14727.218285148636 -61688.11942808332 305.20808603958886 679 5:56
76.9% 4655000 -75945.8646151733 14265.101072357274 -61680.76354281602 295.63113081891214 679 5:54
77.0% 4660000 -75677.40654625805 14519.998530196608 -61157.40801606144 300.9136467521452 679 5:53
77.1% 4665000 -75893.34650900881 14529.53896244127 -61363.80754656754 301.1113634566175 679 5:52
77.2% 4670000 -76045.11901523854 14451.392643885893 -61593.72637135265 299.49185270750485 679 5:51
77.3% 4675000 -76540.58324384212 14562.006775365819 -61978.5764684763 301.78422908872307 679 5:49
77.4% 4680000 -76367.57411592206 14264.192192529958 -62103.38192339211 295.61229511843123 679 5:48
77.4% 4685000 -75703.92930880743 14456.331770585059 -61247.59753822238 299.59421157646244 679 5:47
77.5% 4690000 -76315.55351350077 14263.513545412057 -62052.039968088706 295.5982307796036 679 5:46
77.6% 4695000 -75870.11242074467 14561.922271194531 -61308.19014955014 301.7824778173097 679 5:44
77.7% 4700000 -76236.48915219083 14142.048173887726 -62094.4409783031 293.08097240499166 679 5:43
77.8% 4705000 -76498.34967336134 14707.604634764883 -61790.74503859646 304.80161113183857 679 5:42
77.9% 4710000 -76073.77209942945 14467.105944136883 -61606.666155292565 299.8174964375096 679 5:41
77.9% 4715000 -76745.18467685848 14517.236183872057 -62227.94849298643 300.8563996591525 679 5:39
78.0% 4720000 -76262.15820654323 14331.428640646387 -61930.72956589684 297.0057088130194 679 5:38
78.1% 4725000 -76351.77179778376 14608.333119373343 -61743.43867841041 302.74430006166483 679 5:37
78.2% 4730000 -76377.68151366443 14583.436005077821 -61794.24550858661 302.2283302121714 679 5:36
78.3% 4735000 -76446.20011457965 14765.405375828757 -61680.7947387509 305.9994784554706 679 5:34
78.3% 4740000 -75841.82659413315 14222.641780284115 -61619.18481384903 294.7512009491069 679 5:33
78.4% 4745000 -75342.4815725754 14492.390556032979 -60850.09101654242 300.3414968192276 679 5:32
78.5% 4750000 -76018.73622095484 14818.703805887919 -61200.032415066926 307.10403951461336 679 5:31
78.6% 4755000 -75849.67234650714 14180.953755797955 -61668.718590709184 293.8872548923676 679 5:29
78.7% 4760000 -75848.74492240546 14418.051771072438 -61430.69315133302 298.80089371027555 679 5:28
78.8% 4765000 -75953.64585023539 14650.758942520908 -61302.886907714485 303.6235363186965 678 5:27
78.8% 4770000 -76164.93116893165 14338.04217151706 -61826.88899741459 297.1427681720864 678 5:26
78.9% 4775000 -76022.87219567309 14648.952912126502 -61373.91928354659 303.5861079958908 678 5:24
79.0% 4780000 -76556.36591219252 14457.140503416354 -62099.22540877616 299.61097182234045 678 5:23
79.1% 4785000 -76097.34972159841 14297.31692823364 -61800.03279336477 296.2987748723766 678 5:22
79.2% 4790000 -76376.71723109215 14346.527981075738 -62030.18925001641 297.3186287890579 678 5:20
79.3% 4795000 -76014.67932123663 14604.176861354794 -61410.50245988184 302.6581654277939 678 5:19
79.3% 4800000 -76123.17187991604 14244.798892846758 -61878.372987069284 295.21038677676773 678 5:18
79.4% 4805000 -76053.76352633449 14446.58280290469 -61607.180723429796 299.3921731664263 678 5:17
79.5% 4810000 -75634.36202377648 14471.128465685357 -61163.23355809113 299.90085950574775 678 5:15
79.6% 4815000 -75945.19886567764 14447.223594344954 -61497.97527133268 299.40545298106923 678 5:14
79.7% 4820000 -76056.5039901601 14310.55263288221 -61745.95135727789 296.5730727068325 678 5:13
79.8% 4825000 -76230.39717838886 14540.304115892899 -61690.09306249596 301.3344613843645 678 5:12
79.8% 4830000 -75491.31850018754 14441.146767189493 -61050.171732998046 299.279516314049 678 5:10
79.9% 4835000 -76277.21264632055 14592.62326485861 -61684.58938146194 302.4187277413824 678 5:09
80.0% 4840000 -76096.25713001628 14675.928861098342 -61420.32826891794 304.1451597866217 678 5:08
80.1% 4845000 -76246.7880427138 14719.911330221079 -61526.876712492725 305.0566561031924 678 5:07
80.2% 4850000 -76215.17590285488 14257.488196738954 -61957.68770611593 295.4733609568963 678 5:05
80.2% 4855000 -76456.79339547614 14748.935965865658 -61707.85742961048 305.6581650454488 678 5:04
80.3% 4860000 -76341.21557894042 14151.485675250759 -62189.72990368966 293.2765559613861 678 5:03
80.4% 4865000 -76216.33232441437 14229.561551872617 -61986.77077254175 294.8946068660605 678 5:02
80.5% 4870000 -76357.37207674293 14512.133337081441 -61845.238739661494 300.7506478415205 678 5:00
80.6% 4875000 -76493.23992171738 14406.009174375937 -62087.23074734144 298.55132194339325 678 4:59
80.7% 4880000 -76481.38519445162 14480.743528538265 -62000.641665913354 300.10012286109884 678 4:58
80.7% 4885000 -76402.8868831765 14447.208303253394 -61955.67857992311 299.405136087227 678 4:57
80.8% 4890000 -76252.54178515256 14189.389829979371 -62063.15195517318 294.06208478927994 678 4:55
80.9% 4895000 -75746.04298086795 14603.967642563259 -61142.07533830469 302.65382956030754 677 4:54
81.0% 4900000 -75938.422951355 14466.01634266382 -61472.40660869118 299.7949154467413 677 4:53
81.1% 4905000 -76197.06944234548 14138.531576170068 -62058.537866175415 293.00809414393814 677 4:52
81.2% 4910000 -75404.5170685796 14344.328813289818 -61060.18825528979 297.2730530545353 677 4:50
81.2% 4915000 -76697.10812872933 14439.13797934447 -62257.97014938486 299.2378860291189 677 4:49
81.3% 4920000 -75970.94617977839 14618.974446945871 -61351.97173283252 302.96483181168355 677 4:48
81.4% 4925000 -76106.98191425759 14345.10348902266 -61761.87842523493 297.2891074982968 677 4:47
81.5% 4930000 -76207.55877911948 14573.723356725224 -61633.83542239426 302.0270444868786 677 4:45
81.6% 4935000 -76256.95803317247 14405.78069070392 -61851.17734246855 298.5465868289353 677 4:44
81.7% 4940000 -76269.22507220152 14434.651443146595 -61834.573629054925 299.14490668302733 677 4:43
81.7% 4945000 -75658.25499627122 14404.108464199639 -61254.14653207158 298.51193146898106 677 4:41
81.8% 4950000 -76091.85564058722 14161.227079250615 -61930.628561336605 293.47843762108374 677 4:40
81.9% 4955000 -76018.39408867418 14529.84057913409 -61488.553509540085 301.11761418582864 677 4:39
82.0% 4960000 -75645.76207158473 14893.999728780984 -60751.76234280375 308.6644784289976 677 4:38
82.1% 4965000 -76344.50853921624 14511.599112011318 -61832.909427204926 300.73957651711896 677 4:36
82.1% 4970000 -75986.21739151148 14548.920617984255 -61437.296773527225 301.5130304841592 678 4:35
82.2% 4975000 -76328.65552124553 14509.742953084831 -61818.9125681607 300.7011093264813 678 4:34
82.3% 4980000 -76508.92452791546 14511.482110519835 -61997.44241739562 300.73715176856246 678 4:32
82.4% 4985000 -76150.22650739225 14183.85655392772 -61966.36995346453 293.9474127201523 678 4:31
82.5% 4990000 -75845.6130749466 14556.939341080677 -61288.673733865915 301.67921116277444 678 4:30
82.6% 4995000 -76314.47023739207 14593.282081769805 -61721.188155622265 302.43238111737116 678 4:28
82.6% 5000000 -75857.77735724134 14204.567409154914 -61653.20994808643 294.3766261915455 678 4:27
82.7% 5005000 -76318.82293521064 14451.827988593 -61866.99494661764 299.5008748271103 678 4:26
82.8% 5010000 -76219.42243941873 14509.91539494753 -61709.507044471204 300.70468302586215 678 4:24
82.9% 5015000 -75939.42676419929 14733.200181432983 -61206.22658276631 305.3320553514089 678 4:23
83.0% 5020000 -76013.08136170256 14293.008001833523 -61720.073359869035 296.2094763263782 678 4:22
83.1% 5025000 -76619.76612013619 14371.920095843683 -62247.84602429251 297.844857069156 678 4:21
83.1% 5030000 -76356.16391921231 14656.78814123131 -61699.375777981 303.7484859298943 678 4:19
83.2% 5035000 -76211.58294360296 14179.944883956485 -62031.63805964647 293.8663469491408 678 4:18
83.3% 5040000 -75810.78408142675 14620.434905979244 -61190.34917544751 302.99509848510985 678 4:17
83.4% 5045000 -76221.8968339501 14423.983296437786 -61797.913537512315 298.92381913101696 678 4:16
83.5% 5050000 -76015.28842010838 14476.665772232589 -61538.62264787579 300.0156151031982 678 4:14
83.6% 5055000 -76527.16250525948 14484.770202499327 -62042.39230276015 300.1835719842778 678 4:13
83.6% 5060000 -76330.65912996887 14309.21961150166 -62021.43951846722 296.54544706183077 678 4:12
83.7% 5065000 -76371.77920659047 14862.93389286881 -61508.84531372166 308.0206674840932 678 4:11
83.8% 5070000 -76098.60533345622 14088.341824049821 -62010.263509406395 291.9679575827201 678 4:09
83.9% 5075000 -75766.65177551618 14342.038823939209 -61424.61295157697 297.2255951264176 678 4:08
84.0% 5080000 -76047.6346409948 14626.14729702886 -61421.48734396594 303.11348254822394 678 4:07
84.0% 5085000 -76646.24560655346 14353.718131650005 -62292.52747490346 297.467638062406 678 4:06
84.1% 5090000 -76219.80470900005 14392.022627666243 -61827.782081333804 298.2614635961537 678 4:04
84.2% 5095000 -76232.29633222002 14349.346000595948 -61882.95033162407 297.37702965794796 678 4:03
84.3% 5100000 -76580.12578478968 14450.103048956724 -62130.02273583296 299.4651270358623 678 4:02
84.4% 5105000 -76715.085626212 14491.679604337394 -62223.406021874616 300.3267629976684 678 4:00
84.5% 5110000 -76385.74430815385 14532.613488281544 -61853.130819872305 301.1750801836342 678 3:59
84.5% 5115000 -76259.05374338164 14819.087255007165 -61439.96648837447 307.11198614577705 678 3:58
84.6% 5120000 -76299.00398145846 14510.29352714314 -61788.71045431532 300.712519468662 678 3:57
84.7% 5125000 -76320.81399741606 14289.514454436414 -62031.29954297964 296.1370757620682 678 3:55
84.8% 5130000 -75854.16498068307 14805.059758298054 -61049.10522238501 306.8212791473731 677 3:54
84.9% 5135000 -75956.82483685526 14244.41400522957 -61712.41083162569 295.20241033405404 677 3:53
85.0% 5140000 -76229.70263940998 14356.704845363169 -61872.99779404681 297.52953496366007 677 3:52
85.0% 5145000 -75801.77775149993 14233.920445073687 -61567.857306426245 294.9849409281617 677 3:50
85.1% 5150000 -75865.48214356974 14817.900621196373 -61047.581522373366 307.08739424884106 677 3:49
85.2% 5155000 -76612.92026466987 14588.818748377384 -62024.10151629249 302.33988262813295 677 3:48
85.3% 5160000 -76199.27501412363 14306.042908986408 -61893.23210513723 296.47961281697724 677 3:47
85.4% 5165000 -76514.60318090368 14416.2878292201 -62098.31535168358 298.764337633886 677 3:45
85.5% 5170000 -76369.18338013501 14316.937488948734 -62052.24589118628 296.70539299040337 677 3:44
85.5% 5175000 -75882.92450330763 14510.230222263604 -61372.69428104402 300.7112075331188 677 3:43
85.6% 5180000 -76573.1607719213 14502.395594303533 -62070.76517761777 300.5488420572884 677 3:42
85.7% 5185000 -76152.03528494824 14208.198962891309 -61943.83632205694 294.4518868106098 677 3:40
85.8% 5190000 -75801.57588616891 14853.15159609149 -60948.42429007742 307.8179383591038 677 3:39
85.9% 5195000 -76332.79373716035 14432.132164662196 -61900.66157249815 299.0926969479955 677 3:38
86.0% 5200000 -75792.8658074295 14437.53758424063 -61355.328223188866 299.20471930903005 677 3:36
86.0% 5205000 -76178.00443913136 14450.073584505979 -61727.930854625374 299.4645164121556 677 3:35
86.1% 5210000 -76127.30812738929 14900.92550438612 -61226.38262300317 308.808008773687 677 3:34
86.2% 5215000 -75977.93305870867 14680.372575002999 -61297.560483705674 304.2372516799778 677 3:33
86.3% 5220000 -76538.65282137594 14468.613646070173 -62070.03917530577 299.84874217668914 677 3:31
86.4% 5225000 -76153.06663277192 14483.656414838482 -61669.410217933444 300.16048975695975 677 3:30
86.4% 5230000 -76087.40022512928 14751.04642071193 -61336.353804417355 305.7019022856955 677 3:29
86.5% 5235000 -76374.72695137632 14190.24850117354 -62184.478450202776 294.07987996190764 677 3:28
86.6% 5240000 -76616.91291447397 14462.05512091821 -62154.85779355576 299.7128227606721 677 3:26
86.7% 5245000 -75465.04129470082 14076.778019203943 -61388.26327549687 291.72830833762777 677 3:25
86.8% 5250000 -75972.60799262191 14686.46388651691 -61286.144106105 304.3634885220369 677 3:24
86.9% 5255000 -76099.09477979047 14493.498148009297 -61605.59663178117 300.3644506466687 677 3:23
86.9% 5260000 -76506.46420389703 14814.327495519528 -61692.136708377504 307.0133444977005 677 3:21
87.0% 5265000 -76705.20476916406 14636.03143209908 -62069.17333706498 303.3183221783923 677 3:20
87.1% 5270000 -76642.37502107327 14558.302378849148 -62084.07264222412 301.7074588698743 677 3:19
87.2% 5275000 -75820.50353422097 14313.985845986354 -61506.51768823462 296.64422289828025 676 3:17
87.3% 5280000 -76120.97327463981 14618.73377755272 -61502.23949708709 302.95984415933606 676 3:16
87.4% 5285000 -75569.8971319132 14417.612027763027 -61152.28510415017 298.7917804336733 676 3:15
87.4% 5290000 -76246.58532022072 14424.417749553355 -61822.16757066737 298.9328227732058 676 3:14
87.5% 5295000 -76176.07845688943 14373.570190185692 -61802.508266703735 297.8790537603544 676 3:12
87.6% 5300000 -76831.98695459393 14028.478936472908 -62803.50801812102 290.72735416472244 676 3:11
87.7% 5305000 -76425.35837391813 14649.789018129672 -61775.569355788466 303.60343552563967 676 3:10
87.8% 5310000 -75952.28906388895 14509.148233470116 -61443.14083041884 300.6887843081497 676 3:09
87.9% 5315000 -76170.07861423105 14540.857469638768 -61629.22114459229 301.3459291330194 676 3:07
87.9% 5320000 -76009.38832623247 13905.011203444326 -62104.37712278814 288.1685986851964 676 3:06
88.0% 5325000 -75863.11171923969 14297.599415512062 -61565.51230372763 296.30462916202646 676 3:05
88.1% 5330000 -76291.99601229248 14724.54819744241 -61567.44781485007 305.1527509218093 676 3:04
88.2% 5335000 -75626.82863785539 14611.70442189883 -61015.12421595656 302.81416721317584 676 3:02
88.3% 5340000 -76127.38979051582 14510.631569058674 -61616.758221457145 300.7195250771919 676 3:01
88.3% 5345000 -76164.66760015296 14707.0707662238 -61457.59683392916 304.79054719617426 676 3:00
88.4% 5350000 -76305.9466604098 14443.345304096825 -61862.601356312975 299.32507897419174 676 2:58
88.5% 5355000 -75913.7567328809 14584.555301632061 -61329.20143124883 302.25152660625037 676 2:57
88.6% 5360000 -76023.00765158443 14498.68620092549 -61524.321450658936 300.47196828307256 676 2:56
88.7% 5365000 -75767.10484948882 14568.776135128706 -61198.32871436012 301.92451785860084 676 2:55
88.8% 5370000 -76307.30116001854 14468.45677094363 -61838.84438907491 299.8454910836319 676 2:53
88.8% 5375000 -76024.58109599119 14226.281485049944 -61798.29961094125 294.8266304907772 676 2:52
88.9% 5380000 -75789.07413524576 14520.792662706182 -61268.28147253957 300.930104419752 676 2:51
89.0% 5385000 -76553.03797431712 14285.003072675161 -62268.034901641964 296.04358151447263 676 2:50
89.1% 5390000 -76103.08223499588 14359.898877619848 -61743.18335737603 297.5957283515039 676 2:48
89.2% 5395000 -76038.73815114496 14457.210553234481 -61581.527597910484 299.61242354054707 676 2:47
89.3% 5400000 -76148.90938321399 14510.492383187591 -61638.4170000264 300.71664057772335 676 2:46
89.3% 5405000 -76603.36048237706 14284.109771527323 -62319.25071084974 296.0250686678298 676 2:44
89.4% 5410000 -76248.75743967651 14414.468001125471 -61834.289438551044 298.72662336640326 676 2:43
89.5% 5415000 -76439.12046398915 14600.935471797735 -61838.18499219142 302.5909906033523 676 2:42
89.6% 5420000 -76038.3480596805 14317.008236859305 -61721.339822821195 296.70685917593545 676 2:41
89.7% 5425000 -76847.86950016681 14700.935558444025 -62146.93394172278 304.6634006442821 675 2:39
89.8% 5430000 -75950.01844018498 14137.60310431514 -61812.415335869846 292.98885241666164 675 2:38
89.8% 5435000 -76130.45765287538 14545.3406175458 -61585.11703532958 301.4388382598922 675 2:37
89.9% 5440000 -76175.43852674216 14292.269461683207 -61883.16906505895 296.1941707594084 675 2:36
90.0% 5445000 -76200.5360453495 14605.82719908637 -61594.70884626312 302.6923671630179 675 2:34
90.1% 5450000 -75945.06258812254 14110.072330201068 -61834.990257921476 292.41830238393635 675 2:33
90.2% 5455000 -76204.13409862446 14523.170641506058 -61680.9634571184 300.9793858484712 675 2:32
90.2% 5460000 -75962.70919338295 14395.412845726776 -61567.29634765617 298.33172275477267 675 2:30
90.3% 5465000 -75777.37631490355 14824.548629624505 -60952.827685279044 307.2251681236516 675 2:29
90.4% 5470000 -76132.74905008661 14339.770035695707 -61792.979014390905 297.17857657179167 675 2:28
90.5% 5475000 -76123.83480974217 14437.711114630943 -61686.12369511122 299.20831556714694 675 2:27
90.6% 5480000 -76289.86685781024 14550.28307448088 -61739.583783329355 301.5412661449334 675 2:25
90.7% 5485000 -76319.02450791081 14517.89437806567 -61801.13012984514 300.8700401298908 675 2:24
90.7% 5490000 -76733.88507162457 14652.59655265791 -62081.288518966656 303.66161910269153 675 2:23
90.8% 5495000 -77012.1548261908 14649.30286394326 -62362.85196224754 303.5933604261957 675 2:22
90.9% 5500000 -76029.97832788846 14448.464954160974 -61581.51337372748 299.4311790242499 675 2:20
91.0% 5505000 -76323.41992755933 14697.22907381223 -61626.190853747095 304.58658715116326 675 2:19
91.1% 5510000 -75916.74783227424 14338.773073393415 -61577.974758880824 297.1579154428368 675 2:18
91.2% 5515000 -75895.61563190227 14312.338732156346 -61583.27689974592 296.6100879754583 675 2:16
91.2% 5520000 -76347.10867768494 14538.746989033401 -61808.36168865154 301.30219135893907 675 2:15
91.3% 5525000 -75940.0777460475 13903.222290917503 -62036.85545512999 288.13152511448993 676 2:14
91.4% 5530000 -76418.74142888896 14407.385574695303 -62011.35585419365 298.57984657709966 676 2:12
91.5% 5535000 -76071.01987679032 14403.433307598827 -61667.586569191495 298.4979394679174 676 2:11
91.6% 5540000 -75780.02959499191 14301.542701881901 -61478.486893110006 296.3863501538894 676 2:10
91.7% 5545000 -75785.60152600339 14586.874134939624 -61198.72739106377 302.2995822989103 676 2:09
91.7% 5550000 -76219.56640775835 14628.041157061152 -61591.525250697196 303.1527310596869 676 2:07
91.8% 5555000 -76126.85445343633 14207.455574836884 -61919.398878599444 294.4364807752755 676 2:06
91.9% 5560000 -76288.64042569864 14372.758363027133 -61915.88206267151 297.86222938738314 676 2:05
92.0% 5565000 -75891.84096522021 14812.338731112659 -61079.50223410755 306.9721291801536 676 2:03
92.1% 5570000 -75872.21213248282 14524.954913551757 -61347.25721893106 301.0163632494643 676 2:02
92.1% 5575000 -76224.73788169792 14715.449028898136 -61509.288852799786 304.9641790026472 676 2:01
92.2% 5580000 -76754.21264799515 14419.785837821808 -62334.42681017335 298.8368306525679 676 2:00
92.3% 5585000 -76306.25886024791 14530.60677365965 -61775.652086588256 301.1334928643511 676 1:58
92.4% 5590000 -75808.2671783777 14464.987821550943 -61343.27935682676 299.7736002903938 676 1:57
92.5% 5595000 -76287.41186538659 14261.264761338112 -62026.147104048476 295.551626793037 676 1:56
92.6% 5600000 -76272.475568452 14421.537858354568 -61850.93771009744 298.8731396705475 676 1:55
92.6% 5605000 -76260.57277436162 14624.051100653272 -61636.52167370834 303.07004080169924 676 1:53
92.7% 5610000 -76155.48402707098 14297.01289904064 -61858.471128030345 296.2924741463128 676 1:52
92.8% 5615000 -76045.2140695561 14481.271163805966 -61563.942905750126 300.1110576178916 676 1:51
92.9% 5620000 -76198.14219828899 14507.860885608157 -61690.28131268083 300.66210520491325 676 1:49
93.0% 5625000 -75969.83640313383 14606.424769965754 -61363.41163316807 302.70475127119346 676 1:48
93.1% 5630000 -76094.3341701836 14355.237373337892 -61739.09679684571 297.49912295241126 676 1:47
93.1% 5635000 -76353.68752952159 14315.730094429495 -62037.95743509209 296.6803708468338 676 1:46
