#"Progress (%)" "Step" "Potential Energy (kJ/mole)" "Kinetic Energy (kJ/mole)" "Total Energy (kJ/mole)" "Temperature (K)" "Speed (ns/day)" "Time Remaining"
70.2% 4250000 -76498.62343212808 14008.306230624841 -62490.31720150324 290.30929334543407 678 7:38
70.3% 4255000 -76151.47159459053 14272.12984125708 -61879.34175333346 295.7767956051323 678 7:37
70.4% 4260000 -76459.54856086738 14418.203774917774 -62041.3447859496 298.8040438504994 678 7:36
70.5% 4265000 -75961.07555139897 14291.786236164413 -61669.28931523456 296.1841563539137 678 7:35
70.6% 4270000 -76176.20712451919 14503.902506082695 -61672.304618436494 300.58007142124865 678 7:33
70.7% 4275000 -76467.0582454204 14703.653174436879 -61763.40507098352 304.71972074219264 678 7:32
70.7% 4280000 -76138.65469320094 14740.802170038607 -61397.85252316233 305.48959959007595 678 7:31
70.8% 4285000 -76509.95936213784 14347.952671935533 -62162.00669020231 297.3481541999059 678 7:30
70.9% 4290000 -76182.44789965323 14500.95403266112 -61681.49386699211 300.51896701495053 678 7:28
71.0% 4295000 -75881.97392734708 14528.674490373794 -61353.299436973284 301.09344806621317 677 7:27
71.1% 4300000 -75979.27440175657 14601.907510359784 -61377.366891396785 302.61113521065937 677 7:26
71.2% 4305000 -75940.10946125982 14624.610133982173 -61315.49932727765 303.0816262545012 677 7:25
71.2% 4310000 -76225.8629750985 14733.78755339296 -61492.07542170554 305.3442280963378 677 7:23
71.3% 4315000 -76222.21727515679 14483.733923276055 -61738.48335188073 300.1620960482108 677 7:22
71.4% 4320000 -76370.41422880389 14418.195672667269 -61952.21855613662 298.80387593879186 677 7:21
71.5% 4325000 -76313.26807344884 14520.565476932732 -61792.70259651611 300.9253962030509 677 7:20
71.6% 4330000 -75972.89131666435 14644.34379255723 -61328.54752410712 303.4905882219031 677 7:18
71.7% 4335000 -75806.45644366863 14788.041009186958 -61018.41543448168 306.4685811875538 677 7:17
71.7% 4340000 -76532.23185148 14251.650435266229 -62280.58141621377 295.3523787067966 677 7:16
71.8% 4345000 -76244.85664312507 14339.789448423591 -61905.06719470148 297.17897888276497 677 7:15
71.9% 4350000 -75638.42340691801 14281.170711429277 -61357.25269548873 295.9641593440246 677 7:13
72.0% 4355000 -76196.65981001501 14938.643579541776 -61258.01623047324 309.5896812731681 677 7:12
72.1% 4360000 -76321.39828358014 14338.701701572798 -61982.696582007346 297.1564363273415 677 7:11
72.1% 4365000 -76113.5851206312 14384.555924804185 -61729.029195827025 298.106723030391 677 7:09
72.2% 4370000 -76257.65190527412 14285.742294048132 -61971.90961122599 296.0589011991569 677 7:08
72.3% 4375000 -76775.69612236216 14420.910820662724 -62354.785301699434 298.86014488972086 677 7:07
72.4% 4380000 -76642.8255084739 14353.257608643671 -62289.56789983023 297.4580941456514 677 7:06
72.5% 4385000 -76490.46195511475 14412.420690825547 -62078.041264289204 298.68419473894147 677 7:04
72.6% 4390000 -76410.39988941047 14355.062301382186 -62055.337588028284 297.4954947467661 677 7:03
72.6% 4395000 -75881.48393663084 14541.014521270992 -61340.469415359854 301.3491838839949 677 7:02
72.7% 4400000 -76421.7739556065 14652.266994272217 -61769.50696133429 303.6547893075335 677 7:01
72.8% 4405000 -76328.60164365807 14480.119646093424 -61848.481997564646 300.0871934698712 677 6:59
72.9% 4410000 -75923.57682307193 14517.056884659785 -61406.51993841214 300.85268384749367 677 6:58
73.0% 4415000 -76574.21056720041 14609.702271373846 -61964.50829582656 302.7726744806135 677 6:57
73.1% 4420000 -76514.16320939898 14358.436342860516 -62155.72686653846 297.56541866056165 678 6:55
73.1% 4425000 -75965.81914318219 14703.120089500419 -61262.699053681776 304.7086730460152 678 6:54
73.2% 4430000 -76352.36542481024 14141.922640298593 -62210.442784511644 293.07837083653993 678 6:52
73.3% 4435000 -76144.16504902497 14297.712380089451 -61846.452668935526 296.30697024924245 678 6:51
73.4% 4440000 -75728.44022468443 14203.196601992797 -61525.24362269163 294.3482174708911 678 6:50
73.5% 4445000 -76511.13163406373 14581.617053047714 -61929.51458101602 302.190634100322 678 6:48
73.6% 4450000 -76003.49260957264 14624.957130607549 -61378.53547896509 303.0888174411763 679 6:47
73.6% 4455000 -76352.20201285195 14610.08426152581 -61742.11775132614 302.78059087601883 679 6:46
73.7% 4460000 -76458.31598994037 14624.983990933844 -61833.33199900652 303.0893740967931 678 6:44
73.8% 4465000 -76212.31415504674 14618.53739547747 -61593.77675956927 302.95577432101635 678 6:43
73.9% 4470000 -75985.95691985675 14318.972195011147 -61666.9847248456 296.74756040660776 678 6:42
74.0% 4475000 -76115.43259422014 14498.004514038195 -61617.42808018194 300.4578409478134 678 6:41
74.0% 4480000 -75935.39041844549 14533.742545501687 -61401.6478729438 301.1984788585582 678 6:39
74.1% 4485000 -76007.7230840425 14574.338373018976 -61433.38471102353 302.03979013526003 678 6:38
74.2% 4490000 -76489.55885865144 14324.22866574872 -62165.330192902715 296.8564959395832 678 6:37
74.3% 4495000 -75809.58003763207 14473.464572052306 -61336.115465579765 299.94927316671453 678 6:36
74.4% 4500000 -76052.3811294417 14287.598824933944 -61764.78230450775 296.09737609831035 678 6:34
74.5% 4505000 -76382.2675523269 14266.33813702789 -62115.92941529901 295.6567678491452 678 6:33
74.5% 4510000 -76734.97106725941 14579.689347231773 -62155.28172002763 302.15068416604805 678 6:32
74.6% 4515000 -76004.83226838458 14533.083842394626 -61471.74842598995 301.1848278410556 678 6:31
74.7% 4520000 -76337.3240154634 14907.04677735326 -61430.27723811014 308.9348665393732 678 6:29
74.8% 4525000 -75836.69007928159 13930.771896166161 -61905.91818311543 288.70246540520105 678 6:28
74.9% 4530000 -76428.03897177942 14250.9229945478 -62177.11597723162 295.3373031653685 678 6:27
75.0% 4535000 -76037.3505220978 14267.161323366287 -61770.18919873151 295.67382763069605 678 6:26
75.0% 4540000 -75913.0319530261 14710.432802812176 -61202.59915021393 304.8602223196406 678 6:24
75.1% 4545000 -76338.87187515994 14219.230777809787 -62119.64109735015 294.68051105258263 678 6:23
75.2% 4550000 -76411.08721238092 14912.1504994824 -61498.936712898525 309.0406364975929 678 6:22
75.3% 4555000 -76271.06739603524 14759.155720151466 -61511.91167588378 305.8699600759137 678 6:21
75.4% 4560000 -75864.47597807244 14439.32170767396 -61425.15427039848 299.24169363016813 678 6:19
75.5% 4565000 -75993.76886166458 14432.483608349736 -61561.28525331484 299.09998029595346 678 6:18
75.5% 4570000 -76265.1582972906 14755.242007339948 -61509.916289950655 305.78885196891184 678 6:17
75.6% 4575000 -76219.51762174175 14425.217613570378 -61794.30000817137 298.94939922104555 678 6:15
75.7% 4580000 -76310.53637439087 14379.47744028286 -61931.058934108005 298.0014760984365 678 6:14
75.8% 4585000 -76125.77217675862 14643.694000579046 -61482.07817617957 303.47712187937015 678 6:13
75.9% 4590000 -76201.97939860463 14638.879482869484 -61563.09991573515 303.37734541738746 678 6:12
76.0% 4595000 -76042.12220943166 14401.26300419047 -61640.85920524119 298.4529619211353 678 6:10
76.0% 4600000 -76014.73822073301 14323.986705803189 -61690.75151492982 296.85148154172174 678 6:09
76.1% 4605000 -76191.83563255028 14178.335900676655 -62013.49973187363 293.8330022469847 678 6:08
76.2% 4610000 -76278.58479255834 14212.95200960505 -62065.63278295329 294.5503893426066 678 6:07
76.3% 4615000 -76374.00245194991 14600.28543693429 -61773.71701501562 302.57751922724515 678 6:05
76.4% 4620000 -76445.47484415969 14484.75098291088 -61960.72386124881 300.18317367594216 678 6:04
76.4% 4625000 -76514.6246027856 14375.849757234035 -62138.77484555156 297.9262956958206 678 6:03
76.5% 4630000 -75873.58737731722 14457.608765167708 -61415.97861214951 299.6206761174849 678 6:02
76.6% 4635000 -76389.74536656676 14463.75533426014 -61925.99003230662 299.7480581221573 678 6:00
76.7% 4640000 -76602.71703204606 14613.503852057074 -61989.21317998898 302.8514587521431 678 5:59
76.8% 4645000 -75763.62349167584 14464.493026090175 -61299.130465585666 299.7633461084676 678 5:58
76.9% 4650000 -75981.71065538425 14690.359874690148 -61291.3507806941 304.4442293021736 678 5:57
76.9% 4655000 -76266.5728395681 14294.25558716598 -61972.31725240213 296.2353313876747 678 5:55
77.0% 4660000 -76167.61883817344 14202.509543740274 -61965.10929443316 294.333978819016 678 5:54
77.1% 4665000 -76143.23562245254 14005.676767890604 -62137.55885456194 290.25480014292356 678 5:53
77.2% 4670000 -76225.28595841516 14612.746978168303 -61612.538980246856 302.8357732352659 678 5:51
77.3% 4675000 -76285.87190728901 14464.159327658363 -61821.71257963065 299.75643051465244 677 5:50
77.4% 4680000 -76055.95321072612 14849.553719428663 -61206.39949129746 307.7433756664889 677 5:49
77.4% 4685000 -76280.81051563223 14671.510508115502 -61609.30000751672 304.05359347510046 677 5:48
77.5% 4690000 -76152.70232598843 14414.758217217093 -61737.944108771335 298.7326378286151 677 5:46
77.6% 4695000 -75856.00792035549 14714.494117879767 -61141.513802475725 304.94438934796756 677 5:45
77.7% 4700000 -76061.47687698112 14070.994974510253 -61990.48190247087 291.60846004256837 677 5:44
77.8% 4705000 -75821.17426566321 14760.480573866462 -61060.693691796754 305.897416453541 677 5:43
77.9% 4710000 -76387.45423161666 14498.296325878595 -61889.157905738066 300.4638884804545 677 5:41
77.9% 4715000 -76268.99454121693 14217.204442255234 -62051.7900989617 294.6385171074734 677 5:40
78.0% 4720000 -76261.53277553394 14271.429735361415 -61990.10304017252 295.76228655282495 677 5:39
78.1% 4725000 -76355.75283857672 14671.557758887182 -61684.19507968954 304.0545727039887 677 5:38
78.2% 4730000 -75925.30788152193 14276.847997144872 -61648.459884377065 295.87457505677537 677 5:36
78.3% 4735000 -76311.87457739764 14273.732404009494 -62038.14217338814 295.8100072477489 677 5:35
78.3% 4740000 -75858.31532543799 14442.694410821696 -61415.62091461629 299.3115898082901 677 5:34
78.4% 4745000 -76279.83558396336 14583.748629940328 -61696.086954023034 302.2348090755987 677 5:32
78.5% 4750000 -76253.92823867706 14451.514321630513 -61802.41391704655 299.494374367117 677 5:31
78.6% 4755000 -76693.38627937231 14542.978002833977 -62150.408276538335 301.3898752378005 677 5:30
78.7% 4760000 -76255.55102256587 14407.136887367651 -61848.41413519821 298.57469276041644 677 5:29
78.8% 4765000 -76307.71594598897 14686.333866519524 -61621.38207946944 304.36079397689053 677 5:27
78.8% 4770000 -76222.97123400208 14654.885796788316 -61568.08543721376 303.70906158680435 677 5:26
78.9% 4775000 -76339.72457736434 14258.78618147787 -62080.938395886464 295.5002604996478 677 5:25
79.0% 4780000 -76223.95731404924 14387.34340591488 -61836.613908134364 298.16449101876424 677 5:24
79.1% 4785000 -76375.63707645243 14359.731124862104 -62015.90595159033 297.59225182952076 677 5:22
79.2% 4790000 -76199.84901414531 14467.701532836129 -61732.14748130918 299.82983946682066 677 5:21
79.3% 4795000 -76049.26463685268 14620.916080104002 -61428.34855674868 303.0050703773454 677 5:20
79.3% 4800000 -76150.36078687251 14353.580692943313 -61796.78009392919 297.4647897713163 677 5:19
79.4% 4805000 -76364.80260458053 14703.454504060754 -61661.348100519775 304.7156034809369 677 5:17
79.5% 4810000 -75835.03767010184 14247.527880264062 -61587.50978983778 295.2669425370161 677 5:16
79.6% 4815000 -75990.92820906114 14621.098961182757 -61369.829247878384 303.0088604199006 677 5:15
79.7% 4820000 -75704.75398398863 14412.159704056254 -61292.594279932375 298.6787860276156 677 5:13
79.8% 4825000 -76293.75119047616 14362.693621755834 -61931.05756872033 297.65364685941216 677 5:12
79.8% 4830000 -76201.47594204708 14519.175560258236 -61682.300381788846 300.89659145528634 677 5:11
79.9% 4835000 -75937.62223583886 14371.687392995113 -61565.93484284375 297.84003451613523 677 5:10
80.0% 4840000 -76585.6316157709 14555.072144409723 -62030.55947136117 301.64051522501023 677 5:08
80.1% 4845000 -76182.4357975105 14342.330471531981 -61840.10532597851 297.23163925517736 677 5:07
80.2% 4850000 -75889.38412288914 14338.020015100536 -61551.364107788606 297.1423090006835 677 5:06
80.2% 4855000 -76291.18878238506 14441.776976206851 -61849.41180617821 299.2925768176871 677 5:05
80.3% 4860000 -76013.0356079657 14576.872270667649 -61436.16333729806 302.0923028390577 677 5:03
80.4% 4865000 -75876.69588826853 14412.271989114211 -61464.42389915432 298.68111303241494 677 5:02
80.5% 4870000 -76290.6340015959 14276.608068777206 -62014.025932818695 295.8696027615011 677 5:01
80.6% 4875000 -76250.66648453083 14359.053536248874 -61891.61294828195 297.5782094272312 677 5:00
80.7% 4880000 -76433.38335086608 14411.2854141576 -62022.09793670847 298.6606671716684 677 4:58
80.7% 4885000 -76182.24009515811 14409.641282311928 -61772.598812846176 298.62659404773564 677 4:57
80.8% 4890000 -75910.89799459305 14603.69673338945 -61307.2012612036 302.6482152162523 677 4:56
80.9% 4895000 -76412.79900353435 14235.69795847791 -62177.10104505644 295.0217782625115 677 4:54
81.0% 4900000 -76240.40551882044 14251.493178330098 -61988.91234049034 295.34911970108595 677 4:53
81.1% 4905000 -75848.99129570149 14562.478517181578 -61286.512778519915 301.79400550500924 677 4:52
81.2% 4910000 -76797.91309485715 14166.532067390595 -62631.38102746656 293.588378632707 677 4:51
81.2% 4915000 -76140.04408955545 14440.07294402456 -61699.971145530886 299.2572623142393 677 4:49
81.3% 4920000 -75921.35926469926 14092.720819823915 -61828.638444875345 292.0587082522022 677 4:48
81.4% 4925000 -75759.60424206135 14595.269090922331 -61164.33515113902 302.4735600588823 677 4:47
81.5% 4930000 -76033.45493800436 14485.570646840573 -61547.88429116379 300.20016045880453 677 4:46
81.6% 4935000 -75960.79178353684 14575.210386521429 -61385.58139701541 302.0578618149846 677 4:44
81.7% 4940000 -75736.84690868808 14692.076030319166 -61044.770878368916 304.47979505293097 677 4:43
81.7% 4945000 -76244.4381362811 14494.060867002672 -61750.377269278426 300.37611248148505 676 4:42
81.8% 4950000 -76240.87700066502 14460.177349780399 -61780.69965088462 299.6739076767849 676 4:40
81.9% 4955000 -76305.45325563113 14168.399423435496 -62137.053832195634 293.62707787335 677 4:39
82.0% 4960000 -75971.14509854298 14218.811149469195 -61752.333949073785 294.67181464025276 677 4:38
82.1% 4965000 -76117.46905665676 14472.869501574085 -61644.59955508268 299.9369408770588 677 4:36
82.1% 4970000 -76118.70237904348 14424.425434657784 -61694.276944385696 298.9329820399437 677 4:35
82.2% 4975000 -75874.68396773725 14515.25742700992 -61359.42654072733 300.8153917387878 677 4:34
82.3% 4980000 -76393.51787974591 14453.158600469544 -61940.35927927637 299.5284505373522 677 4:33
82.4% 4985000 -76386.66869930578 14480.309041790922 -61906.359657514855 300.09111852192234 677 4:31
82.5% 4990000 -76428.15600675534 14665.609495469067 -61762.54651128627 303.9313004024616 678 4:30
82.6% 4995000 -76417.3385607652 14533.666353356037 -61883.67220740917 301.1968998462495 678 4:29
82.6% 5000000 -76317.7648677699 14752.549057229842 -61565.21581054006 305.73304304878906 678 4:27
82.7% 5005000 -75738.39936892537 14401.665781873995 -61336.73358705138 298.4613091190588 678 4:26
82.8% 5010000 -76319.55331262079 14630.567098840265 -61688.986213780525 303.2050788853879 678 4:25
82.9% 5015000 -76352.67169606991 14370.095530848706 -61982.57616522121 297.80704463375986 678 4:23
83.0% 5020000 -76225.8176911837 14300.713563973155 -61925.10412721055 296.36916703150393 678 4:22
83.1% 5025000 -76277.04155957767 14283.930555508823 -61993.11100406885 296.02135458028556 678 4:21
83.1% 5030000 -76459.3267007301 14341.781057678581 -62117.54564305152 297.22025315717883 678 4:20
83.2% 5035000 -76220.22940721789 14038.582291236144 -62181.647115981745 290.9367369218841 678 4:18
83.3% 5040000 -75917.85691663565 14421.07569987132 -61496.78121676433 298.8635618600345 678 4:17
83.4% 5045000 -76311.31194839705 14203.005182073022 -62108.30676632403 294.3442504686906 678 4:16
83.5% 5050000 -76393.41513347131 14612.994726446534 -61780.42040702478 302.84090759101144 678 4:15
83.6% 5055000 -76540.10636304616 14536.628169291129 -62003.47819375503 301.2582807638979 678 4:13
83.6% 5060000 -76540.74931252407 14507.535178782817 -62033.214133741254 300.65535522980946 678 4:12
83.7% 5065000 -75812.74707291095 14174.456852887548 -61638.2902200234 293.7526125407655 678 4:11
83.8% 5070000 -76002.65721911073 14376.322493635173 -61626.33472547555 297.9360927239762 677 4:09
83.9% 5075000 -76176.94545969556 14534.921353626187 -61642.02410606937 301.22290857532613 677 4:08
84.0% 5080000 -76504.55655193227 14368.474987371479 -62136.081564560795 297.7734603571197 677 4:07
84.0% 5085000 -76283.38603731693 14348.17223805697 -61935.21379925996 297.3527045063103 677 4:06
84.1% 5090000 -76684.95475407911 14820.17630608685 -61864.778447992256 307.1345557301476 677 4:04
84.2% 5095000 -76090.02578241646 14537.151653070378 -61552.87412934608 301.26912948490167 677 4:03
84.3% 5100000 -75909.79758112204 14394.729415546795 -61515.06816557524 298.3175592913721 677 4:02
84.4% 5105000 -76364.21517171661 14375.663277749769 -61988.55189396684 297.9224310796129 677 4:01
84.5% 5110000 -76422.38751745468 14764.413537379913 -61657.97398007477 305.978923513677 677 3:59
84.5% 5115000 -76010.65681644707 14515.70831386799 -61494.94850257908 300.8247359552113 677 3:58
84.6% 5120000 -76262.29236410235 14436.510452090832 -61825.78191201152 299.1834329376679 677 3:57
84.7% 5125000 -76042.29820218153 14363.199532856388 -61679.09866932514 297.6641314027737 677 3:56
84.8% 5130000 -75774.83126295722 14773.585862618396 -61001.24540033882 306.1690115382018 677 3:54
84.9% 5135000 -76050.42149017986 14325.358743177154 -61725.0627470027 296.87991575738795 677 3:53
85.0% 5140000 -76114.65650223207 14607.545266792686 -61507.111235439384 302.72797253982276 677 3:52
85.0% 5145000 -76312.28220355914 14620.444630741722 -61691.837572817414 302.9953000218893 677 3:50
85.1% 5150000 -76415.8338277179 14458.448947841673 -61957.38487987623 299.6380881324954 677 3:49
85.2% 5155000 -76456.28606227203 14385.457730689523 -62070.82833158251 298.125412129915 677 3:48
85.3% 5160000 -76494.96842524983 14591.066726795369 -61903.90169845446 302.38646991821906 677 3:47
85.4% 5165000 -76199.49390878779 14555.505290967789 -61643.988617819996 301.6494917899937 677 3:45
85.5% 5170000 -76389.04554393608 14548.925902358338 -61840.119641577745 301.51313999796344 677 3:44
85.5% 5175000 -76651.71383007345 14207.769723126368 -62443.944106947085 294.4429912103292 677 3:43
85.6% 5180000 -76786.99294078202 14207.849830303934 -62579.14311047808 294.44465135808207 677 3:42
85.7% 5185000 -76124.05955667714 14327.529952834042 -61796.5296038431 296.92491208533926 677 3:40
85.8% 5190000 -76223.21444102077 14389.95374292833 -61833.26069809244 298.21858785826015 677 3:39
85.9% 5195000 -76422.03918728039 14410.317254343023 -62011.72193293736 298.6406029478437 677 3:38
86.0% 5200000 -76089.35552612376 14248.148936277183 -61841.20658984658 295.2798133530398 677 3:36
86.0% 5205000 -76259.28571851304 14714.660439844614 -61544.62527866843 304.94783621808074 677 3:35
86.1% 5210000 -76087.32950417242 14347.908427911661 -61739.421076260754 297.3472372831071 677 3:34
86.2% 5215000 -76036.79903448289 14151.712095092567 -61885.08693939032 293.2812483048567 677 3:33
86.3% 5220000 -76235.399031983 14588.247531884372 -61647.15150009863 302.32804469043344 677 3:31
86.4% 5225000 -76270.19659518411 14789.269245910771 -61480.92734927334 306.49403526668954 677 3:30
86.4% 5230000 -76527.03203534834 14257.805962332519 -62269.22607301582 295.479946357258 677 3:29
86.5% 5235000 -76485.66194427254 14587.239553619378 -61898.422390653155 302.30715526575926 677 3:28
86.6% 5240000 -76103.99298455703 14632.53651150828 -61471.45647304875 303.24589315590305 677 3:26
86.7% 5245000 -75695.69489447185 14356.603372922913 -61339.09152154894 297.5274320404415 677 3:25
86.8% 5250000 -76165.94168899207 14408.416853268423 -61757.52483572364 298.6012188792806 677 3:24
86.9% 5255000 -76033.92657598341 14763.77554494143 -61270.151031041976 305.9657017057777 677 3:22
86.9% 5260000 -75967.87893235561 14453.477896106924 -61514.40103624869 299.5350676464681 677 3:21
87.0% 5265000 -76480.52683442636 14354.083325534617 -62126.443508891745 297.47520637058193 677 3:20
87.1% 5270000 -76305.65153651187 14672.34972381715 -61633.30181269472 304.0709854504969 677 3:19
87.2% 5275000 -76940.22142595751 14563.010673511373 -62377.21075244614 301.80503395666557 677 3:17
87.3% 5280000 -76376.58198760441 14333.302877680884 -62043.279109923526 297.0445506558582 677 3:16
87.4% 5285000 -76049.39625686813 14697.642497835426 -61351.753759032705 304.5951549847079 677 3:15
87.4% 5290000 -75992.79663995092 14529.987217065858 -61462.80942288506 301.12065312241725 677 3:14
87.5% 5295000 -76806.01662900954 14711.768340863257 -62094.24828814628 304.88790012032985 677 3:12
87.6% 5300000 -76417.10951350992 14642.537427120138 -61774.57208638978 303.4531529556452 677 3:11
87.7% 5305000 -76200.86636245974 14520.130267890381 -61680.73609456936 300.9163768949731 677 3:10
87.8% 5310000 -75899.16246520901 14558.855506321022 -61340.30695888799 301.71892192920825 677 3:08
87.9% 5315000 -76114.05551803684 14247.14288176567 -61866.91263627117 295.25896379639136 677 3:07
87.9% 5320000 -75615.34434156193 14450.59792855908 -61164.746413002846 299.4753829615456 677 3:06
88.0% 5325000 -75971.28114397803 14266.667822141899 -61704.613321836136 295.6636002706313 677 3:05
88.1% 5330000 -76238.18967631258 14096.416112310853 -62141.773564001734 292.13528979838816 677 3:03
88.2% 5335000 -76106.30856953765 14406.22440774747 -61700.08416179018 298.55578245753145 677 3:02
88.3% 5340000 -76473.14366445172 14211.01274216464 -62262.130922287084 294.5101998042738 677 3:01
88.3% 5345000 -76252.33980121769 14412.77924373998 -61839.560557477715 298.69162541910384 677 3:00
88.4% 5350000 -76511.62361140357 14359.433609504156 -62152.19000189941 297.5860860967117 677 2:58
88.5% 5355000 -76287.93723212948 14429.896267033939 -61858.04096509554 299.04636002119173 676 2:57
88.6% 5360000 -76125.2594511357 14235.664747066303 -61889.5947040694 295.021089986479 676 2:56
88.7% 5365000 -76766.81982523957 14313.26444997592 -62453.55537526365 296.62927262787906 676 2:54
88.8% 5370000 -76238.48213327568 14823.189278899032 -61415.292854376654 307.1969968271348 676 2:53
88.8% 5375000 -76222.44170628539 14410.48729975731 -61811.95440652808 298.6441269830301 676 2:52
88.9% 5380000 -76468.69510049658 14702.902271136947 -61765.792829359634 304.70415896029084 676 2:51
89.0% 5385000 -76045.02275941745 14459.759703569905 -61585.26305584754 299.6652523422826 676 2:49
89.1% 5390000 -76203.67188303957 14425.97333087446 -61777.69855216511 298.96506076876625 676 2:48
89.2% 5395000 -76474.95941326815 14232.497608706526 -62242.46180456162 294.955453949972 676 2:47
89.3% 5400000 -76400.42682017127 14518.698996903948 -61881.72782326732 300.8867151170382 676 2:46
89.3% 5405000 -76302.9911286811 14216.485564511435 -62086.50556416966 294.6236190258375 676 2:44
89.4% 5410000 -76165.71515048106 14730.114469434948 -61435.60068104611 305.2681068015365 676 2:43
89.5% 5415000 -76378.6287197764 14411.273354728106 -61967.35536504829 298.6604172510572 676 2:42
89.6% 5420000 -75700.38545418966 14511.648709819421 -61188.73674437024 300.74060438618363 676 2:40
89.7% 5425000 -76558.4366876106 14244.109233690493 -62314.327453920116 295.19609422354904 676 2:39
89.8% 5430000 -76394.1575991566 14362.246074875551 -62031.91152428105 297.6443718609637 676 2:38
89.8% 5435000 -76221.14573383168 14345.258919987622 -61875.88681384406 297.29232866243035 676 2:37
89.9% 5440000 -75825.58037445747 14778.619646096931 -61046.96072836054 306.27333208205977 676 2:35
90.0% 5445000 -76389.7342943406 14363.915409960791 -62025.818884379805 297.67896729891135 676 2:34
90.1% 5450000 -76053.50966375145 14424.56571797227 -61628.94394577918 298.93588928291985 676 2:33
90.2% 5455000 -76063.87714043964 14739.147907614213 -61324.729232825426 305.4553165191945 676 2:32
90.2% 5460000 -75862.33918726974 14309.521265530453 -61552.81792173929 296.5516985647957 676 2:30
90.3% 5465000 -75742.24009406085 14689.276054794116 -61052.964039266735 304.42176812928443 676 2:29
90.4% 5470000 -76003.75206245243 14629.575908006951 -61374.17615444548 303.18453736483195 676 2:28
90.5% 5475000 -75644.64661127511 14336.387557258224 -61308.25905401688 297.108477809759 676 2:26
90.6% 5480000 -75965.15387872339 14414.217385810813 -61550.93649291257 298.72142959395836 676 2:25
90.7% 5485000 -76229.81123454266 14323.107945948446 -61906.70328859422 296.833270050036 676 2:24
90.7% 5490000 -76159.32933502906 14313.10004935323 -61846.22928567583 296.6258655758191 676 2:23
90.8% 5495000 -75865.35292286263 14496.75376904989 -61368.59915381274 300.4319204055485 676 2:21
90.9% 5500000 -76293.12817701146 14555.30772043305 -61737.82045657841 301.6453973219415 676 2:20
91.0% 5505000 -75114.2885216259 14300.249435168722 -60814.03908645718 296.3595483878922 676 2:19
91.1% 5510000 -76020.65109191011 14150.027061224679 -61870.62403068543 293.24632752404307 676 2:17
91.2% 5515000 -75780.0543674152 14382.121629456902 -61397.9327379583 298.0562744928998 676 2:16
91.2% 5520000 -76110.64909824275 14384.20164715567 -61726.44745108708 298.0993809511921 676 2:15
91.3% 5525000 -76132.80163635046 14544.591626285333 -61588.21001006512 301.4233161032539 677 2:14
91.4% 5530000 -76029.25497838677 14890.538181712838 -61138.716796673936 308.59274104214364 677 2:12
91.5% 5535000 -75776.41068963916 14682.13668058005 -61094.27400905911 304.27381114941176 677 2:11
91.6% 5540000 -76224.6362776059 14262.23097263988 -61962.405304966014 295.5716506357215 677 2:10
91.7% 5545000 -76466.85413374862 14662.442072830678 -61804.412060917944 303.8656584745412 677 2:08
91.7% 5550000 -76193.45644247951 14523.99063556982 -61669.46580690969 300.99637947305933 677 2:07
91.8% 5555000 -75812.18583853645 14590.935403305699 -61221.250435230744 302.3837483593912 677 2:06
91.9% 5560000 -76551.30190678898 14424.130676451494 -62127.17123033749 298.9268734465729 677 2:05
92.0% 5565000 -76364.87511675818 14434.742788011557 -61930.13232874662 299.1467997215404 677 2:03
92.1% 5570000 -76179.59315506561 14132.17069708011 -62047.4224579855 292.8762707612065 677 2:02
92.1% 5575000 -76399.99891789284 14226.763404948237 -62173.2355129446 294.836617838485 677 2:01
92.2% 5580000 -76203.22678131901 14377.914321042887 -61825.31246027612 297.969081886424 677 1:59
92.3% 5585000 -75978.58816503843 14340.609183355698 -61637.978981682725 297.1959671370872 677 1:58
92.4% 5590000 -76728.56465899499 14683.12971097594 -62045.43494801905 304.2943907932142 677 1:57
92.5% 5595000 -76273.38110822736 14328.325220722509 -61945.05588750485 296.94139328263174 677 1:56
92.6% 5600000 -76092.5277835473 14216.007462730067 -61876.52032081723 294.6137108050997 677 1:54
92.6% 5605000 -76574.45951020216 14594.870293226466 -61979.58921697569 302.46529534255126 677 1:53
92.7% 5610000 -76195.83973420807 14583.108048587848 -61612.73168562022 302.2215336148323 677 1:52
92.8% 5615000 -76371.89204177313 14431.249948203838 -61940.64209356929 299.07441382137137 677 1:51
92.9% 5620000 -76362.3577597153 14650.777591431575 -61711.580168283734 303.6239228002588 677 1:49
93.0% 5625000 -76173.87184301895 14343.319405254664 -61830.55243776429 297.25213399918647 677 1:48
93.1% 5630000 -76275.52237922022 14363.606913767097 -61911.915465453116 297.6725739983569 677 1:47
93.1% 5635000 -76140.04051122576 14397.305345241426 -61742.73516598433 298.37094307075586 677 1:45
93.2% 5640000 -76501.76450864281 14222.157461217868 -62279.60704742494 294.74116388084457 677 1:44
93.3% 5645000 -75709.59745295128 14220.155684508267 -61489.44176844301 294.69967889526293 677 1:43
93.4% 5650000 -76200.92529826457 14269.450507485468 -61931.4747907791 295.72126887113126 677 1:42
93.5% 5655000 -76281.92998110104 14075.303631073044 -62206.626350028 291.69775299643584 677 1:40
93.6% 5660000 -76009.028909516 14496.719713397593 -61512.3091961184 300.43121463340236 677 1:39
93.6% 5665000 -75952.87582541342 14346.793260116152 -61606.08256529726 297.32412645376445 677 1:38
